target_id	length	eff_length	est_counts	tpm
AT5G24420.1	1321	1133.78	23	4.7015
AT5G39490.1	1701	1513.78	0	0
AT3G26922.2	1894	1706.78	0	0
AT3G26922.1	1793	1605.78	10.6343	1.53483
AT3G26922.4	1661	1473.78	0	0
AT3G26922.5	1642	1454.78	6.36568	1.01411
AT3G26922.3	1711	1523.78	0	0
AT3G50450.1	926	738.782	1	0.313705
AT3G17160.1	882	694.782	174	58.0415
AT1G34315.1	819	631.782	9	3.30152
AT5G08580.2	1818	1630.78	11.4115	1.62175
AT5G08580.1	1736	1548.78	83.5885	12.5082
AT2G28360.1	3032	2844.78	130	10.5909
AT4G25000.1	1606	1418.78	147	24.0126
AT5G27410.4	1734	1546.78	110.977	16.6281
AT5G27410.1	2156	1968.78	50.583	5.9545
AT5G27410.3	2229	2041.78	10.44	1.18503
AT5G27410.2	3153	2965.78	0	0
AT5G65200.1	1982	1794.78	27	3.48651
AT5G23535.1	1015	827.782	71.5918	20.0441
AT5G23535.2	830	642.782	2.40817	0.868283
AT1G05230.1	3520	3332.78	0	0
AT1G05230.5	3644	3456.78	0	0
AT1G05230.12	2134	1946.78	0	0
AT1G05230.6	3553	3365.78	0	0
AT1G05230.2	2983	2795.78	1.05314	0.0873012
AT1G05230.11	2424	2236.78	6.06109	0.628009
AT1G05230.3	2678	2490.78	22.0985	2.0562
AT1G05230.7	3526	3338.78	0	0
AT1G05230.10	2557	2369.78	0	0
AT1G05230.9	3140	2952.78	0	0
AT1G05230.4	2974	2786.78	28.7873	2.39407
AT1G05230.8	3231	3043.78	0	0
AT1G79830.1	3669	3481.78	0	0
AT1G79830.3	3588	3400.78	120.672	8.2237
AT1G79830.2	3278	3090.78	337.082	25.2758
AT1G79830.4	3547	3359.78	0	0
AT1G79830.5	3718	3530.78	4.24577	0.278691
AT5G09480.1	840	652.782	214	75.9773
AT5G56480.1	409	223.966	0	0
AT5G60820.1	1648	1460.78	30	4.75964
AT5G55820.7	5630	5442.78	1.07249	0.0456679
AT5G55820.5	5831	5643.78	0	0
AT5G55820.8	5630	5442.78	1.07249	0.0456679
AT5G55820.10	5271	5083.78	0	0
AT5G55820.4	5292	5104.78	0	0
AT5G55820.9	5896	5708.78	0	0
AT5G55820.2	5622	5434.78	0	0
AT5G55820.11	5449	5261.78	0	0
AT5G55820.3	5610	5422.78	46.855	2.0025
AT5G55820.6	5642	5454.78	0	0
AT5G55820.1	5481	5293.78	0	0
AT5G44950.1	1317	1129.78	0	0
AT4G31140.1	2171	1983.78	100	11.6827
AT4G35910.1	2164	1976.78	27	3.16551
AT3G56220.2	541	353.988	1.10783	0.725311
AT3G56220.1	905	717.782	7.89217	2.54825
AT2G19970.1	926	738.782	4	1.25482
AT5G54520.1	1864	1676.78	37	5.11403
AT2G04032.1	1403	1215.78	0	0
AT5G03455.1	704	516.782	218	97.7659
AT5G03455.2	1006	818.782	0	0
AT1G48140.2	563	375.951	0	0
AT1G48140.1	743	555.782	53	22.1009
AT4G15050.1	1191	1003.78	0	0
ATCG00420.1	477	290.46	178	142.028
AT5G30360.1	420	234.621	0	0
AT2G32600.1	1301	1113.78	147	30.5883
AT2G41010.1	1250	1062.78	19	4.14331
AT5G07170.2	1274	1086.78	0	0
AT5G07170.1	1612	1424.78	0	0
AT5G32670.1	700	512.782	0	0
AT1G60250.1	756	568.782	0	0
AT4G09012.1	1175	987.782	8	1.87701
AT3G26355.1	64	20.3333	0	0
AT5G02710.1	1195	1007.78	101.392	23.3172
AT5G02710.2	1778	1590.78	7.69244	1.12071
AT5G02710.3	1348	1160.78	0	0
AT4G10110.1	836	648.782	91.7483	32.7746
AT5G13900.1	754	566.782	45	18.4007
AT5G16380.1	1108	920.782	43	10.8231
AT5G40630.1	937	749.782	1	0.309103
AT1G55670.1	780	592.782	6697.16	2618.39
AT5G66940.1	897	709.782	0	0
AT3G06520.1	1598	1410.78	4	0.657111
AT3G06520.2	1668	1480.78	0	0
AT3G52870.1	1811	1623.78	203	28.9739
AT3G02900.2	759	571.782	20.4806	8.3014
AT3G02900.1	852	664.782	121.519	42.3647
AT1G31520.1	399	214.296	0	0
AT5G57660.1	1564	1376.78	1249	210.25
AT3G09110.1	1666	1478.78	0	0
AT4G23690.1	1139	951.782	84	20.4541
AT1G05035.1	363	179.721	8	10.3164
AT5G45700.1	1180	992.782	11	2.56789
AT5G40410.1	1981	1793.78	1	0.129202
AT3G06580.1	2012	1824.78	323	41.0232
AT3G14920.1	2536	2348.78	182	17.9584
AT1G77610.1	1617	1429.78	125	20.2618
AT1G19170.1	1827	1639.78	38	5.37076
AT2G20740.1	1179	991.782	150.393	35.1439
AT2G20740.2	935	747.782	21.2463	6.58486
AT2G20740.3	815	627.782	27.3605	10.1007
AT3G26940.1	1793	1605.78	0	0
AT4G27150.1	735	547.782	1	0.423088
AT2G26000.1	1672	1484.78	0	0
AT2G26000.2	1892	1704.78	53	7.20519
AT2G26000.3	2370	2182.78	0	0
AT5G38743.1	183	38.113	1	6.08087
AT4G15210.4	2461	2273.78	0	0
AT4G15210.1	2066	1878.78	4	0.493426
AT4G15210.3	2291	2103.78	0	0
AT4G15210.2	1890	1702.78	0	0
AT1G29070.1	819	631.782	804	294.935
AT4G27570.1	1655	1467.78	0	0
AT5G65560.3	3618	3430.78	6.0329	0.407541
AT5G65560.2	3697	3509.78	0	0
AT5G65560.1	3623	3435.78	17.9671	1.21197
AT1G04170.1	1860	1672.78	280	38.7933
AT1G04170.2	2026	1838.78	0	0
ATCG00905.1	258	88.472	715	1873
AT1G29250.1	795	607.782	60	22.8792
AT3G51050.1	2543	2355.78	217	21.3483
AT5G23060.2	1608	1420.78	63.0567	10.2859
AT5G23060.1	1529	1341.78	696.943	120.38
AT4G14770.2	3098	2910.78	0	0
AT4G14770.1	3064	2876.78	55.8607	4.50026
AT4G14770.3	3072	2884.78	48.4843	3.89518
AT3G44140.1	216	58.1721	0	0
AT1G14630.2	1186	998.782	6.01676	1.39614
AT1G14630.1	1020	832.782	0.983239	0.273631
AT3G21480.1	3503	3315.78	36	2.51626
AT3G58760.4	1979	1791.78	0	0
AT3G58760.5	1946	1758.78	0.100838	0.0132877
AT3G58760.2	2050	1862.78	0	0
AT3G58760.6	1827	1639.78	15.9374	2.25253
AT3G58760.3	2017	1829.78	0	0
AT3G58760.1	1839	1651.78	97.9618	13.7449
AT2G03390.1	1459	1271.78	5.97534	1.0889
AT2G03390.6	1475	1287.78	0	0
AT2G03390.3	1546	1358.78	0	0
AT2G03390.2	1210	1022.78	216.162	48.9818
AT2G03390.7	1166	978.782	0	0
AT2G03390.4	1497	1309.78	0	0
AT2G03390.5	1476	1288.78	23.8628	4.29121
AT2G23093.2	1653	1465.78	3.90175	0.61692
AT2G23093.1	1834	1646.78	9.09825	1.28044
AT1G62600.1	1548	1360.78	88	14.9876
AT1G62600.2	1253	1065.78	0	0
AT3G54925.1	546	358.988	0	0
AT4G29550.3	1296	1108.78	0	0
AT4G29550.1	1236	1048.78	1	0.22098
AT4G29550.2	1382	1194.78	0	0
AT5G02280.1	661	473.831	23	11.2498
AT2G36080.2	1783	1595.78	0	0
AT2G36080.4	1695	1507.78	4.10232	0.630564
AT2G36080.1	1311	1123.78	94.611	19.5118
AT2G36080.3	2143	1955.78	18.2867	2.16698
AT5G40830.2	1808	1620.78	0	0
AT5G40830.3	1497	1309.78	0	0
AT5G40830.1	1706	1518.78	18	2.74673
AT3G58110.1	2818	2630.78	105.231	9.2704
AT3G58110.2	2618	2430.78	164.769	15.7097
AT2G46900.1	2280	2092.78	203	22.4807
AT3G13440.2	1065	877.782	11.4125	3.01324
AT3G13440.1	2047	1859.78	96.5875	12.0364
AT3G13440.3	969	781.782	0	0
AT5G08370.1	1572	1384.78	73.4752	12.297
AT5G08370.2	1459	1271.78	3.52477	0.642327
AT5G02720.1	729	541.782	3.91544	1.67492
AT5G02720.2	987	799.782	0	0
AT3G44750.2	1057	869.782	53.9063	14.3637
AT3G44750.1	1418	1230.78	34.0937	6.41995
AT4G13020.7	2169	1981.78	0	0
AT4G13020.8	1927	1739.78	0	0
AT4G13020.1	2261	2073.78	11.0601	1.23604
AT4G13020.2	1864	1676.78	147.449	20.38
AT4G13020.4	2094	1906.78	4.92454	0.598553
AT4G13020.6	2169	1981.78	14.0003	1.63727
AT4G13020.5	1887	1699.78	10.5657	1.4406
AT4G13020.3	1867	1679.78	0	0
AT1G23530.1	1139	951.782	29	7.06153
AT4G28710.1	5230	5042.78	122	5.60697
AT1G30795.1	713	525.782	0	0
AT3G30841.2	1817	1629.78	28.038	3.98709
AT3G30841.1	1760	1572.78	0.962	0.141757
AT2G03667.2	2158	1970.78	0	0
AT2G03667.1	2081	1893.78	20	2.44759
AT1G34770.3	1075	887.782	0	0
AT1G34770.6	687	499.782	0	0
AT1G34770.2	1103	915.782	0	0
AT1G34770.4	940	752.782	0	0
AT1G34770.5	744	556.782	0	0
AT1G34770.1	1029	841.782	12	3.30385
AT3G43240.1	2952	2764.78	122	10.2267
AT1G79620.2	3366	3178.78	0	0
AT1G79620.3	3364	3176.78	28.4422	2.07498
AT1G79620.5	3284	3096.78	0	0
AT1G79620.4	3380	3192.78	5.55785	0.403437
AT1G79620.1	3305	3117.78	1.81852e-07	1.35179e-08
AT2G24820.1	1825	1637.78	320	45.2827
AT4G33620.1	2526	2338.78	35	3.4683
AT5G49310.1	1786	1598.78	0	0
AT1G29810.1	948	760.782	44.6382	13.5983
AT1G29810.2	590	402.873	8.36184	4.81031
AT4G28930.1	528	341.058	2	1.35907
AT1G17470.2	1522	1334.78	0.0441845	0.00767181
AT1G17470.1	1602	1414.78	335.956	55.034
AT1G34380.1	1380	1192.78	0	0
AT1G34380.3	1048	860.782	0	0
AT1G34380.2	1277	1089.78	11	2.33933
AT5G36240.1	765	577.782	0	0
AT2G20120.1	1259	1071.78	0	0
AT2G20120.2	1203	1015.78	215.75	49.2253
AT5G47670.3	1182	994.782	0	0
AT5G47670.1	1053	865.782	0	0
AT5G47670.2	1087	899.782	3	0.77272
AT5G04070.1	1501	1313.78	22	3.88095
AT2G30690.2	2997	2809.78	0	0
AT2G30690.1	2896	2708.78	1	0.0855587
AT1G11785.1	643	455.831	0	0
AT1G27580.1	1221	1033.78	40.9261	9.17508
AT2G43850.1	1973	1785.78	38.4595	4.9913
AT2G43850.3	1703	1515.78	0	0
AT2G43850.2	1835	1647.78	0.540476	0.0760178
AT4G18130.1	3912	3724.78	148	9.20872
AT1G23870.1	2973	2785.78	302	25.1245
AT3G49560.1	1227	1039.78	300	66.8678
AT5G36490.1	357	174.279	0	0
AT5G46030.2	926	738.782	7.74338	2.42914
AT5G46030.1	886	698.782	258.257	85.6541
AT5G46030.3	915	727.782	0	0
AT5G09650.1	1181	993.782	358	83.4892
AT2G43000.1	1040	852.782	3	0.815308
AT2G43000.2	1375	1187.78	0	0
AT1G52040.1	1751	1563.78	8	1.18564
AT3G05858.1	629	441.831	4	2.09818
AT5G60860.1	1046	858.782	134	36.1626
AT5G54035.1	258	88.472	0	0
AT1G07901.1	153	23.3205	2	19.876
AT4G10220.1	1203	1015.78	0	0
AT3G23790.1	2716	2528.78	133	12.1893
AT4G02075.2	1476	1288.78	0	0
AT4G02075.3	1357	1169.78	7.22	1.43044
AT4G02075.1	973	785.782	26.78	7.89854
AT5G36190.1	438	252.182	0	0
AT1G52650.1	1398	1210.78	2	0.382827
AT1G26750.1	809	621.782	77	28.7006
AT5G14980.1	984	796.782	0	0
AT5G50150.1	1846	1658.78	64	8.94188
AT2G15020.1	2088	1900.78	2	0.243857
AT3G45070.3	1093	905.782	0	0
AT3G45070.2	1211	1023.78	0	0
AT3G45070.1	1067	879.782	1	0.263429
AT4G22590.1	1763	1575.78	66	9.70703
AT5G30490.3	984	796.782	67.1885	19.5431
AT5G30490.2	1163	975.782	0	0
AT5G30490.1	1252	1064.78	27.8115	6.05343
AT5G22670.1	1332	1144.78	0	0
AT4G35060.1	1123	935.782	29	7.18227
AT1G11480.2	2175	1987.78	217.397	25.3468
AT1G11480.1	2312	2124.78	170.603	18.6085
AT3G49030.1	1332	1144.78	0	0
AT3G49030.2	1483	1295.78	0	0
AT1G12300.1	3238	3050.78	14	1.06354
AT5G47930.1	718	530.782	412	179.895
AT1G61093.1	731	543.782	1	0.4262
AT2G37970.1	836	648.782	62	22.1478
AT3G02420.2	1674	1486.78	0	0
AT3G02420.1	1534	1346.78	119	20.478
AT1G58190.2	3294	3106.78	1.9308	0.144034
AT1G58190.4	2864	2676.78	0	0
AT1G58190.3	3241	3053.78	0	0
AT1G58190.1	3168	2980.78	14.0692	1.0939
AT1G09860.1	1396	1208.78	2	0.38346
AT1G13280.1	1343	1155.78	174	34.8909
AT5G15300.1	1957	1769.78	2	0.261908
AT4G34131.1	1762	1574.78	80	11.7736
AT2G02130.1	707	519.782	519	231.411
AT5G03435.2	2496	2308.78	3	0.301146
AT5G03435.1	2369	2181.78	0	0
AT3G18830.1	1997	1809.78	296	37.9056
AT2G03570.1	270	97.9206	0	0
AT4G21670.1	3900	3712.78	47	2.93384
AT1G02230.1	1436	1248.78	1	0.185589
AT5G20140.1	1363	1175.78	63.946	12.6045
AT5G20140.2	1416	1228.78	3.05398	0.576009
AT1G11630.1	1712	1524.78	27	4.10388
AT4G19440.1	3531	3343.78	13.4886	0.934906
AT4G19440.3	3555	3367.78	6.48949	0.446586
AT4G19440.2	3371	3183.78	0	0
AT4G19440.4	3552	3364.78	0.0218926	0.00150792
AT3G51890.1	1210	1022.78	101	22.8864
AT1G44085.1	273	100.244	0	0
AT1G07390.1	3267	3079.78	6.99997	0.526762
AT1G07390.4	3615	3427.78	0	0
AT1G07390.3	3418	3230.78	0	0
AT1G07390.5	3451	3263.78	0	0
AT1G07390.2	3304	3116.78	3.3404e-05	2.48388e-06
AT1G13607.1	452	265.845	0	0
AT1G08580.1	855	667.782	83	28.8059
AT2G25125.1	225	64.1838	0	0
AT1G59750.2	2472	2284.78	59.1864	6.00365
AT1G59750.3	2353	2165.78	200.5	21.4555
AT1G59750.1	2545	2357.78	0.00571364	0.000561626
AT1G59750.4	2558	2370.78	13.3077	1.30092
AT3G25950.1	1170	982.782	15	3.5373
AT5G22145.1	411	225.876	0	0
AT1G70209.1	144	19.7612	0	0
AT1G63660.1	2136	1948.78	57	6.77876
AT1G63660.2	1983	1795.78	0	0
AT2G21660.1	1165	977.782	6809.61	1614.06
AT2G21660.2	785	597.782	11430.4	4431.56
AT1G15320.2	1127	939.782	0	0
AT1G15320.1	1450	1262.78	0	0
AT1G79310.1	1675	1487.78	6	0.934653
AT5G42980.1	1035	847.782	3983.64	1089.02
AT1G70750.1	3211	3023.78	36	2.75925
AT5G35840.1	3802	3614.78	125	8.01431
AT2G45210.1	1177	989.782	77	18.0297
AT1G29390.1	1049	861.782	405	108.917
AT1G29390.2	1103	915.782	0	0
AT4G16460.2	1242	1054.78	0	0
AT4G16460.3	1168	980.782	0	0
AT4G16460.1	1153	965.782	0	0
AT5G50210.1	2691	2503.78	66	6.10922
AT1G17870.1	1856	1668.78	36	4.99967
AT5G38360.2	1459	1271.78	0	0
AT5G38360.1	1083	895.782	38.2313	9.89135
AT5G38360.3	1372	1184.78	28.7687	5.62755
AT1G15020.1	2139	1951.78	17.7504	2.10773
AT1G15020.2	2329	2141.78	52.2496	5.65387
AT1G15020.3	2244	2056.78	0	0
AT1G23090.4	2538	2350.78	0	0
AT1G23090.1	2489	2301.78	14.157	1.42543
AT1G23090.3	2605	2417.78	20.843	1.99793
AT1G23090.2	2690	2502.78	0	0
AT4G01790.1	680	492.782	12.1197	5.7
AT4G38190.1	3749	3561.78	0	0
AT1G72810.1	2515	2327.78	113.429	11.2932
AT5G45573.1	588	400.913	0	0
AT2G01755.1	588	400.913	13.6417	7.88603
AT2G01755.2	621	433.831	21.8646	11.6804
AT5G25770.2	1588	1400.78	12.9988	2.15065
AT5G25770.1	1831	1643.78	28.1141	3.96385
AT5G25770.3	1597	1409.78	225.887	37.1345
AT1G56610.3	2170	1982.78	3.27262e-07	3.82525e-08
AT1G56610.2	2161	1973.78	74	8.68902
AT1G56610.1	2425	2237.78	0	0
AT4G09649.1	138	17.4581	1	13.2753
AT2G03210.2	1900	1712.78	0	0
AT2G03210.3	1809	1621.78	0	0
AT2G03210.1	1620	1432.78	0	0
AT3G45990.1	402	217.144	0	0
AT5G51470.2	1745	1557.78	0	0
AT5G51470.1	2031	1843.78	0	0
AT3G46350.1	1335	1147.78	0	0
AT5G64170.1	2537	2349.78	129.364	12.7592
AT5G64170.2	2667	2479.78	10.9002	1.01873
AT5G64170.3	2575	2387.78	21.736	2.10971
AT3G24850.1	1080	892.782	0	0
AT2G27630.1	4276	4088.78	0	0
AT4G01590.2	1045	857.782	18.2029	4.91814
AT4G01590.3	979	791.782	25.3098	7.40836
AT4G01590.1	1067	879.782	53.4873	14.0901
AT5G35970.1	3475	3287.78	182	12.8294
AT2G31390.1	1466	1278.78	219	39.6904
AT4G14315.1	495	308.25	0	0
AT2G14635.1	371	187.276	0	0
AT1G53460.1	1519	1331.78	82	14.2698
AT5G52240.2	789	601.782	0	0
AT5G52240.1	1129	941.782	526	129.442
AT2G23250.1	1317	1129.78	0	0
AT3G62270.1	2948	2760.78	73	6.12815
AT2G04400.1	1428	1240.78	151	28.2046
AT1G76420.1	1438	1250.78	1	0.185292
AT2G29150.1	807	619.782	1	0.373938
AT5G58090.1	1929	1741.78	145	19.2936
AT5G06950.3	1643	1455.78	0	0
AT5G06950.5	2031	1843.78	0	0
AT5G06950.1	1867	1679.78	21.7448	3.00013
AT5G06950.4	1558	1370.78	18.2552	3.08644
AT5G06950.2	1624	1436.78	0	0
AT4G35350.2	1340	1152.78	0	0
AT4G35350.1	1317	1129.78	189	38.7709
AT4G04930.1	1409	1221.78	1	0.18969
AT2G37900.2	2425	2237.78	0	0
AT2G37900.1	2299	2111.78	7	0.768223
AT5G19875.1	1098	910.782	53	13.4865
AT1G19350.3	1465	1277.78	15.4154	2.796
AT1G19350.4	1502	1314.78	155.89	27.4791
AT1G19350.6	1304	1116.78	705.251	146.357
AT1G19350.1	2202	2014.78	174.854	20.1134
AT1G19350.5	1468	1280.78	0	0
AT3G06710.1	1631	1443.78	6	0.963137
AT4G29190.1	1533	1345.78	274	47.1861
AT1G68220.1	1007	819.782	80	22.6167
AT2G33060.1	2779	2591.78	55	4.91816
AT4G17080.1	2214	2026.78	114	13.0358
AT4G15700.1	767	579.782	3	1.19921
AT1G28327.1	1267	1079.78	0	0
AT3G56900.1	1692	1504.78	36	5.54456
AT3G25200.1	507	320.124	0	0
AT1G15825.1	536	349.058	14.2715	9.47566
AT3G49307.1	538	351.023	0	0
ATMG00500.1	426	240.478	0	0
AT4G12680.1	1910	1722.78	55	7.39896
AT2G19540.1	1653	1465.78	241	38.1054
AT2G40190.1	1784	1596.78	66	9.57936
AT1G59830.1	1462	1274.78	193	35.0881
AT1G59830.2	1357	1169.78	0	0
AT1G67325.2	1734	1546.78	51.8637	7.77093
AT1G67325.1	1261	1073.78	139.136	30.0305
AT5G64310.1	946	758.782	342	104.459
AT5G24280.3	4846	4658.78	41	2.03962
AT5G24280.1	4826	4638.78	0	0
AT5G24280.2	5050	4862.78	0	0
AT3G06360.1	817	629.782	9	3.312
AT5G53770.1	1903	1715.78	38	5.13287
AT3G25719.1	237	72.7446	0	0
AT3G07230.1	636	448.831	305	157.491
AT3G21352.1	582	394.913	0	0
AT2G32835.1	288	112.66	0	0
AT5G50345.1	391	206.551	0	0
AT3G02610.1	1236	1048.78	0	0
AT3G02610.2	1444	1256.78	4	0.73763
AT4G31354.2	421	235.621	2	1.96722
AT4G31354.1	547	359.988	3	1.9314
AT4G31354.3	331	150.072	0	0
AT3G18270.1	1846	1658.78	87	12.1554
AT4G35680.1	1006	818.782	2	0.566109
AT2G28490.1	1780	1592.78	0	0
AT1G54215.1	853	665.782	1	0.348102
AT3G24200.2	2212	2024.78	0	0
AT3G24200.1	1892	1704.78	103	14.0025
AT5G46680.1	1770	1582.78	6	0.878554
AT1G13080.2	1615	1427.78	154.143	25.0208
AT1G13080.1	1908	1720.78	52.8568	7.11891
AT3G49630.3	1392	1204.78	0	0
