target_id	length	eff_length	est_counts	tpm
AT5G57660.1	1564	1374.02	1693	217.82
AT3G09110.1	1666	1476.02	0	0
AT4G23690.1	1139	949.021	203	37.8141
AT1G05035.1	363	177.407	32	31.8869
AT5G45700.1	1180	990.021	26	4.64262
AT5G40410.1	1981	1791.02	8	0.789629
AT3G06580.1	2012	1822.02	296	28.7192
AT3G14920.1	2536	2346.02	209	15.7488
AT1G77610.1	1617	1427.02	204	25.2716
AT1G19170.1	1827	1637.02	49	5.29146
AT2G20740.1	1179	989.021	149.975	26.8068
AT2G20740.2	935	745.021	83.6583	19.8506
AT2G20740.3	815	625.021	35.3672	10.0032
AT3G26940.1	1793	1603.02	0	0
AT4G27150.1	735	545.021	0	0
AT2G26000.1	1672	1482.02	0	0
AT2G26000.2	1892	1702.02	50.9981	5.29691
AT2G26000.3	2370	2180.02	4.00189	0.324517
AT5G38743.1	183	34.4492	0	0
AT4G15210.4	2461	2271.02	0	0
AT4G15210.1	2066	1876.02	0	0
AT4G15210.3	2291	2101.02	0	0
AT4G15210.2	1890	1700.02	0	0
AT1G29070.1	819	629.021	1663	467.37
AT4G27570.1	1655	1465.02	1	0.120667
AT5G65560.3	3618	3428.02	4.63911	0.239235
AT5G65560.2	3697	3507.02	4.28763	0.216129
AT5G65560.1	3623	3433.02	23.0733	1.18814
AT1G04170.1	1860	1670.02	483.168	51.1458
AT1G04170.2	2026	1836.02	9.83205	0.946674
ATCG00905.1	258	86.1909	550	1128.07
AT1G29250.1	795	605.021	187	54.6393
AT3G51050.1	2543	2353.02	284	21.3367
AT5G23060.2	1608	1418.02	82.0921	10.2342
AT5G23060.1	1529	1339.02	1092.91	144.288
AT4G14770.2	3098	2908.02	0	0
AT4G14770.1	3064	2874.02	102.579	6.30958
AT4G14770.3	3072	2882.02	24.0026	1.4723
AT3G44140.1	216	55.3192	0	0
AT1G14630.2	1186	996.021	2.8542	0.506582
AT1G14630.1	1020	830.021	18.1458	3.86474
AT3G21480.1	3503	3313.02	47	2.50788
AT3G58760.4	1979	1789.02	0	0
AT3G58760.5	1946	1756.02	9.18868	0.925033
AT3G58760.2	2050	1860.02	0	0
AT3G58760.6	1827	1637.02	22.0326	2.37928
AT3G58760.3	2017	1827.02	0	0
AT3G58760.1	1839	1649.02	120.779	12.9479
AT2G03390.1	1459	1269.02	23.2378	3.23713
AT2G03390.6	1475	1285.02	17.9415	2.46821
AT2G03390.3	1546	1356.02	14.5277	1.89393
AT2G03390.2	1210	1020.02	258.756	44.845
AT2G03390.7	1166	976.021	0	0
AT2G03390.4	1497	1307.02	0	0
AT2G03390.5	1476	1286.02	28.5374	3.92284
AT2G23093.2	1653	1463.02	23	2.77914
AT2G23093.1	1834	1644.02	0	0
AT1G62600.1	1548	1358.02	118.083	15.3714
AT1G62600.2	1253	1063.02	7.91736	1.31666
AT3G54925.1	546	356.207	0	0
AT4G29550.3	1296	1106.02	0	0
AT4G29550.1	1236	1046.02	0	0
AT4G29550.2	1382	1192.02	0	0
AT5G02280.1	661	471.021	26	9.75813
AT2G36080.2	1783	1593.02	0	0
AT2G36080.4	1695	1505.02	3.919	0.460327
AT2G36080.1	1311	1121.02	92.8548	14.6428
AT2G36080.3	2143	1953.02	10.2262	0.925637
AT5G40830.2	1808	1618.02	0	0
AT5G40830.3	1497	1307.02	0	0
AT5G40830.1	1706	1516.02	62	7.2297
AT3G58110.1	2818	2628.02	210.242	14.1424
AT3G58110.2	2618	2428.02	97.7583	7.11762
AT2G46900.1	2280	2090.02	353	29.8578
AT3G13440.2	1065	875.021	32.9625	6.6594
AT3G13440.1	2047	1857.02	141.832	13.5018
AT3G13440.3	969	779.021	1.2054	0.273537
AT5G08370.1	1572	1382.02	61.1514	7.82214
AT5G08370.2	1459	1269.02	14.8486	2.06848
AT5G02720.1	729	539.021	0	0
AT5G02720.2	987	797.021	0	0
AT3G44750.2	1057	867.021	150.717	30.7304
AT3G44750.1	1418	1228.02	163.283	23.5054
AT4G13020.7	2169	1979.02	4.80737	0.429428
AT4G13020.8	1927	1737.02	0	0
AT4G13020.1	2261	2071.02	0.00413452	0.000352919
AT4G13020.2	1864	1674.02	189.195	19.9794
AT4G13020.4	2094	1904.02	4.87311	0.452448
AT4G13020.6	2169	1979.02	8.85736	0.791202
AT4G13020.5	1887	1697.02	69.2635	7.21525
AT4G13020.3	1867	1677.02	0	0
AT1G23530.1	1139	949.021	20	3.72553
AT4G28710.1	5230	5040.02	239	8.383
AT1G30795.1	713	523.021	0	0
AT3G30841.2	1817	1627.02	0	0
AT3G30841.1	1760	1570.02	38	4.2787
AT2G03667.2	2158	1968.02	0	0
AT2G03667.1	2081	1891.02	44	4.1133
AT1G34770.3	1075	885.021	0	0
AT1G34770.6	687	497.021	0	0
AT1G34770.2	1103	913.021	0	0
AT1G34770.4	940	750.021	0	0
AT1G34770.5	744	554.021	1.53263	0.489042
AT1G34770.1	1029	839.021	19.4674	4.10174
AT3G43240.1	2952	2762.02	194	12.4168
AT1G79620.2	3366	3176.02	0	0
AT1G79620.3	3364	3174.02	14.6397	0.815374
AT1G79620.5	3284	3094.02	0	0
AT1G79620.4	3380	3190.02	14.3603	0.795798
AT1G79620.1	3305	3115.02	0	0
AT2G24820.1	1825	1635.02	262	28.3277
AT4G33620.1	2526	2336.02	45	3.40541
AT5G49310.1	1786	1596.02	0	0
AT1G29810.1	948	758.021	59	13.7596
AT1G29810.2	590	400.062	0	0
AT4G28930.1	528	338.243	2	1.04529
AT1G17470.2	1522	1332.02	92.7443	12.3086
AT1G17470.1	1602	1412.02	441.256	55.2437
AT1G34380.1	1380	1190.02	0	0
AT1G34380.3	1048	858.021	9.8971	2.03912
AT1G34380.2	1277	1087.02	24.1029	3.91981
AT5G36240.1	765	575.021	0	0
AT2G20120.1	1259	1069.02	19.0897	3.15679
AT2G20120.2	1203	1013.02	474.484	82.8013
AT5G47670.3	1182	992.021	0	0
AT5G47670.1	1053	863.021	3	0.614517
AT5G47670.2	1087	897.021	0	0
AT5G04070.1	1501	1311.02	37	4.98914
AT2G30690.2	2997	2807.02	0	0
AT2G30690.1	2896	2706.02	1	0.0653285
AT1G11785.1	643	453.021	1	0.390225
AT1G27580.1	1221	1031.02	90.5229	15.5212
AT2G43850.1	1973	1783.02	77	7.63428
AT2G43850.3	1703	1513.02	0	0
AT2G43850.2	1835	1645.02	1.5317e-06	1.64602e-07
AT4G18130.1	3912	3722.02	172	8.16927
AT1G23870.1	2973	2783.02	453	28.775
AT3G49560.1	1227	1037.02	438	74.6656
AT5G36490.1	357	171.781	0	0
AT5G46030.2	926	736.021	2.26176	0.543239
AT5G46030.1	886	696.021	314.579	79.8989
AT5G46030.3	915	725.021	9.15961	2.23337
AT5G09650.1	1181	991.021	649	115.77
AT2G43000.1	1040	850.021	10.6073	2.20602
AT2G43000.2	1375	1185.02	2.39267	0.356937
AT1G52040.1	1751	1561.02	5	0.566233
AT3G05858.1	629	439.021	4	1.61068
AT5G60860.1	1046	856.021	134	27.6729
AT5G54035.1	258	86.1909	0	0
AT1G07901.1	153	19.5476	2	18.0872
AT4G10220.1	1203	1013.02	0	0
AT3G23790.1	2716	2526.02	185	12.947
AT4G02075.2	1476	1286.02	0	0
AT4G02075.3	1357	1167.02	9.64597	1.46117
AT4G02075.1	973	783.021	28.354	6.4014
AT5G36190.1	438	249.301	0	0
AT1G52650.1	1398	1208.02	5	0.731694
AT1G26750.1	809	619.021	194	55.4026
AT5G14980.1	984	794.021	0	0
AT5G50150.1	1846	1656.02	151	16.1193
AT2G15020.1	2088	1898.02	0	0
AT3G45070.3	1093	903.021	0	0
AT3G45070.2	1211	1021.02	0	0
AT3G45070.1	1067	877.021	6	1.20941
AT4G22590.1	1763	1573.02	59	6.63058
AT5G30490.3	984	794.021	89.3351	19.8895
AT5G30490.2	1163	973.021	0	0
AT5G30490.1	1252	1062.02	35.6649	5.93665
AT5G22670.1	1332	1142.02	0	0
AT4G35060.1	1123	933.021	14	2.65259
AT1G11480.2	2175	1985.02	251.684	22.4142
AT1G11480.1	2312	2122.02	263.316	21.9362
AT3G49030.1	1332	1142.02	0	0
AT3G49030.2	1483	1293.02	0	0
AT1G12300.1	3238	3048.02	23	1.33396
AT5G47930.1	718	528.021	1133	379.326
AT1G61093.1	731	541.021	0	0
AT2G37970.1	836	646.021	31	8.48299
AT3G02420.2	1674	1484.02	0	0
AT3G02420.1	1534	1344.02	226	29.726
AT1G58190.2	3294	3104.02	7.02935	0.400336
AT1G58190.4	2864	2674.02	0	0
AT1G58190.3	3241	3051.02	0	0
AT1G58190.1	3168	2978.02	19.9706	1.18549
AT1G09860.1	1396	1206.02	0	0
AT1G13280.1	1343	1153.02	200	30.6638
AT5G15300.1	1957	1767.02	7	0.70031
AT4G34131.1	1762	1572.02	27	3.03626
AT2G02130.1	707	517.021	722	246.867
AT5G03435.2	2496	2306.02	0	0
AT5G03435.1	2369	2179.02	1	0.0811283
AT3G18830.1	1997	1807.02	480	46.9582
AT2G03570.1	270	95.7581	0	0
AT4G21670.1	3900	3710.02	91	4.3361
AT1G02230.1	1436	1246.02	2	0.283752
AT5G20140.1	1363	1173.02	95.6971	14.422
AT5G20140.2	1416	1226.02	18.3029	2.6391
AT1G11630.1	1712	1522.02	29	3.3683
AT4G19440.1	3531	3341.02	15.7023	0.83084
AT4G19440.3	3555	3365.02	0	0
AT4G19440.2	3371	3181.02	0	0
AT4G19440.4	3552	3362.02	15.2977	0.804377
AT3G51890.1	1210	1020.02	141	24.4368
AT1G44085.1	273	98.2094	0	0
AT1G07390.1	3267	3077.02	27.9999	1.60864
AT1G07390.4	3615	3425.02	0	0
AT1G07390.3	3418	3228.02	0	0
AT1G07390.5	3451	3261.02	0	0
AT1G07390.2	3304	3114.02	8.1935e-05	4.65138e-06
AT1G13607.1	452	262.942	0	0
AT1G08580.1	855	665.021	174	46.2538
AT2G25125.1	225	61.397	0	0
AT1G59750.2	2472	2282.02	115.524	8.94928
AT1G59750.3	2353	2163.02	272.893	22.3031
AT1G59750.1	2545	2355.02	0	0
AT1G59750.4	2558	2368.02	18.5823	1.38722
AT3G25950.1	1170	980.021	5	0.901921
AT5G22145.1	411	223.124	0	0
AT1G70209.1	144	15.5064	0	0
AT1G63660.1	2136	1946.02	184	16.7149
AT1G63660.2	1983	1793.02	0	0
AT2G21660.1	1165	975.021	7363.47	1335.07
AT2G21660.2	785	595.021	18420.5	5472.72
AT1G15320.2	1127	937.021	1	0.188662
AT1G15320.1	1450	1260.02	0	0
AT1G79310.1	1675	1485.02	53	6.30924
AT5G42980.1	1035	845.021	3764.59	787.561
AT1G70750.1	3211	3021.02	54	3.1599
AT5G35840.1	3802	3612.02	180	8.8096
AT2G45210.1	1177	987.021	75	13.4329
AT1G29390.1	1049	859.021	337	69.3521
AT1G29390.2	1103	913.021	0	0
AT4G16460.2	1242	1052.02	0	0
AT4G16460.3	1168	978.021	1	0.180753
AT4G16460.1	1153	963.021	0	0
AT5G50210.1	2691	2501.02	148	10.4611
AT1G17870.1	1856	1666.02	14	1.48553
AT5G38360.2	1459	1269.02	7.25016	1.00998
AT5G38360.1	1083	893.021	60.6113	11.9985
AT5G38360.3	1372	1182.02	22.1385	3.31098
AT1G15020.1	2139	1949.02	33.9538	3.07968
AT1G15020.2	2329	2139.02	72.0462	5.95429
AT1G15020.3	2244	2054.02	0	0
AT1G23090.4	2538	2348.02	24.0278	1.80903
AT1G23090.1	2489	2299.02	82.5951	6.35105
AT1G23090.3	2605	2415.02	0	0
AT1G23090.2	2690	2500.02	52.377	3.70366
AT4G01790.1	680	490.021	23	8.29749
AT4G38190.1	3749	3559.02	0	0
AT1G72810.1	2515	2325.02	140.365	10.6725
AT5G45573.1	588	398.062	0	0
AT2G01755.1	588	398.062	52.8455	23.4688
AT2G01755.2	621	431.021	19.5313	8.01061
AT5G25770.2	1588	1398.02	175.25	22.1604
AT5G25770.1	1831	1641.02	70.0804	7.54947
AT5G25770.3	1597	1407.02	23.67	2.97394
AT1G56610.3	2170	1980.02	0.810393	0.0723535
AT1G56610.2	2161	1971.02	104.19	9.34473
AT1G56610.1	2425	2235.02	0	0
AT4G09649.1	138	13.2932	0	0
AT2G03210.2	1900	1710.02	0	0
AT2G03210.3	1809	1619.02	0	0
AT2G03210.1	1620	1430.02	0	0
AT3G45990.1	402	214.432	0	0
AT5G51470.2	1745	1555.02	3	0.341051
AT5G51470.1	2031	1841.02	0	0
AT3G46350.1	1335	1145.02	0	0
AT5G64170.1	2537	2347.02	86.474	6.51332
AT5G64170.2	2667	2477.02	31.526	2.24995
AT5G64170.3	2575	2385.02	0	0
AT3G24850.1	1080	890.021	0	0
AT2G27630.1	4276	4086.02	0	0
AT4G01590.2	1045	855.021	21.9172	4.5315
AT4G01590.3	979	789.021	0	0
AT4G01590.1	1067	877.021	145.083	29.2442
AT5G35970.1	3475	3285.02	132	7.10345
AT2G31390.1	1466	1276.02	324	44.887
AT4G14315.1	495	305.434	0	0
AT2G14635.1	371	184.912	0	0
AT1G53460.1	1519	1329.02	134	17.8241
AT5G52240.2	789	599.021	0	0
AT5G52240.1	1129	939.021	1005	189.201
AT2G23250.1	1317	1127.02	0	0
AT3G62270.1	2948	2758.02	192	12.3066
AT2G04400.1	1428	1238.02	197	28.1301
AT1G76420.1	1438	1248.02	3	0.424945
AT2G29150.1	807	617.021	1	0.286506
AT5G58090.1	1929	1739.02	387	39.3405
AT5G06950.3	1643	1453.02	0	0
AT5G06950.5	2031	1841.02	0	0
AT5G06950.1	1867	1677.02	20.704	2.18247
AT5G06950.4	1558	1368.02	25.5448	3.30099
AT5G06950.2	1624	1434.02	25.7512	3.17451
AT4G35350.2	1340	1150.02	4.05965	0.624046
AT4G35350.1	1317	1127.02	77.9403	12.2254
AT4G04930.1	1409	1219.02	1	0.145018
AT2G37900.2	2425	2235.02	0	0
AT2G37900.1	2299	2109.02	9	0.754389
AT5G19875.1	1098	908.021	26	5.06187
AT1G19350.3	1465	1275.02	31.0111	4.29966
AT1G19350.4	1502	1312.02	181.4	24.4417
AT1G19350.6	1304	1114.02	671.176	106.507
AT1G19350.1	2202	2012.02	254.276	22.3412
AT1G19350.5	1468	1278.02	0	0
AT3G06710.1	1631	1441.02	7	0.85874
AT4G29190.1	1533	1343.02	270	35.5398
AT1G68220.1	1007	817.021	170	36.7832
AT2G33060.1	2779	2589.02	64	4.36997
AT4G17080.1	2214	2024.02	246	21.4859
AT4G15700.1	767	577.021	4	1.22547
AT1G28327.1	1267	1077.02	0	0
AT3G56900.1	1692	1502.02	81	9.53329
AT3G25200.1	507	317.341	0	0
AT1G15825.1	536	346.243	21.4171	10.9349
AT3G49307.1	538	348.243	0	0
ATMG00500.1	426	237.617	0	0
AT4G12680.1	1910	1720.02	67	6.88612
AT2G19540.1	1653	1463.02	557	67.3036
AT2G40190.1	1784	1594.02	100	11.0902
AT1G59830.1	1462	1272.02	284	39.4692
AT1G59830.2	1357	1167.02	0	0
AT1G67325.2	1734	1544.02	130.754	14.9705
AT1G67325.1	1261	1071.02	162.246	26.7799
AT5G64310.1	946	756.021	249	58.2236
AT5G24280.3	4846	4656.02	0.442726	0.0168095
AT5G24280.1	4826	4636.02	43.5573	1.66092
AT5G24280.2	5050	4860.02	0	0
AT3G06360.1	817	627.021	11	3.1013
AT5G53770.1	1903	1713.02	119	12.2806
AT3G25719.1	237	70.1421	0	0
AT3G07230.1	636	446.021	516	204.516
AT3G21352.1	582	392.062	26	11.7234
AT2G32835.1	288	110.534	0	0
AT5G50345.1	391	203.873	0	0
AT3G02610.1	1236	1046.02	0	0
AT3G02610.2	1444	1254.02	12	1.69165
AT4G31354.2	421	232.735	1.29747	0.985529
AT4G31354.1	547	357.172	4.70253	2.32749
AT4G31354.3	331	148.028	0	0
AT3G18270.1	1846	1656.02	108	11.529
AT4G35680.1	1006	816.021	0	0
AT2G28490.1	1780	1590.02	0	0
AT1G54215.1	853	663.021	3	0.799885
