target_id	length	eff_length	est_counts	tpm
AT5G53810.1	1574	1382.32	4	0.714412
AT2G28690.1	1117	925.323	16	4.26899
AT5G01530.1	1396	1204.32	10699	2193.3
AT3G62800.3	1283	1091.32	0	0
AT3G62800.1	1368	1176.32	16.5679	3.47728
AT3G62800.2	1297	1105.32	52.4321	11.7113
ATCG00900.1	468	277.367	477	424.582
AT3G11385.1	2459	2267.32	3	0.326668
AT5G07010.1	1779	1587.32	153	23.7971
AT3G63040.1	654	462.323	0	0
AT2G26570.2	2921	2729.32	214.865	19.4361
AT2G26570.1	2941	2749.32	0.134781	0.0121032
AT3G05560.2	756	564.323	0	0
AT3G05560.3	841	649.323	5.62662	2.13937
AT3G05560.1	840	648.323	572.373	217.965
AT5G12080.3	2694	2502.32	49	4.83449
AT5G12080.2	2805	2613.32	0	0
AT5G12080.1	2754	2562.32	0	0
AT1G50870.1	1191	999.323	0	0
AT2G20610.2	1748	1556.32	33.0279	5.23938
AT2G20610.1	1794	1602.32	194.972	30.0414
AT5G02940.2	2792	2600.32	31.3485	2.97637
AT5G02940.1	2920	2728.32	104.652	9.46995
AT1G68430.1	945	753.323	5	1.63865
AT1G66550.2	856	664.323	0	0
AT1G66550.1	765	573.323	0	0
AT1G09380.1	1641	1449.32	0	0
AT3G48840.1	757	565.323	0	0
AT3G48840.2	667	475.323	1	0.519409
AT5G61800.1	1629	1437.32	7	1.20238
AT5G01445.1	589	397.443	18	11.1814
AT4G35500.1	1975	1783.32	0	0
AT4G35500.2	1638	1446.32	18	3.0726
AT1G80310.1	1937	1745.32	140	19.8039
AT2G39400.2	1307	1115.32	13.7429	3.04212
AT2G39400.1	1394	1202.32	183.257	37.6303
AT4G04990.1	1217	1025.32	8	1.92632
AT3G60530.1	1465	1273.32	446	86.4758
AT2G46180.1	2540	2348.32	93	9.7774
AT2G22270.1	1398	1206.32	26.9268	5.51087
AT2G22270.2	1174	982.323	36.0732	9.06626
AT2G43660.1	471	280.339	0	0
AT2G43660.2	597	405.363	2	1.2181
AT1G03910.2	2466	2274.32	2.40926e-06	2.61535e-07
AT1G03910.1	2565	2373.32	243	25.2783
AT1G77590.1	2692	2500.32	88.7322	8.7616
AT1G77590.2	2669	2477.32	74.2678	7.40144
AT1G79020.1	2134	1942.32	77	9.7874
AT5G24420.1	1321	1129.32	14	3.06061
AT5G39490.1	1701	1509.32	0	0
AT3G26922.2	1894	1702.32	2.61143	0.378735
AT3G26922.1	1793	1601.32	0	0
AT3G26922.4	1661	1469.32	8.53586e-06	1.43426e-06
AT3G26922.5	1642	1450.32	4.36834	0.743618
AT3G26922.3	1711	1519.32	22.0202	3.57824
AT3G50450.1	926	734.323	0	0
AT3G17160.1	882	690.323	209	74.7467
AT1G34315.1	819	627.323	18	7.08402
AT5G08580.2	1818	1626.32	6.41604	0.973999
AT5G08580.1	1736	1544.32	83.584	13.3624
AT2G28360.1	3032	2840.32	115	9.99605
AT4G25000.1	1606	1414.32	1	0.174562
AT5G27410.4	1734	1542.32	92.875	14.8669
AT5G27410.1	2156	1964.32	18.0139	2.26409
AT5G27410.3	2229	2037.32	15.1111	1.83119
AT5G27410.2	3153	2961.32	0	0
AT5G65200.1	1982	1790.32	33	4.55073
AT5G23535.1	1015	823.323	102.417	30.7114
AT5G23535.2	830	638.323	26.5831	10.2817
AT1G05230.1	3520	3328.32	0	0
AT1G05230.5	3644	3452.32	0	0
AT1G05230.12	2134	1942.32	0	0
AT1G05230.6	3553	3361.32	0	0
AT1G05230.2	2983	2791.32	1.71982	0.152115
AT1G05230.11	2424	2232.32	0	0
AT1G05230.3	2678	2486.32	22.9894	2.2828
AT1G05230.7	3526	3334.32	0	0
AT1G05230.10	2557	2365.32	0	0
AT1G05230.9	3140	2948.32	0	0
AT1G05230.4	2974	2782.32	44.8804	3.98242
AT1G05230.8	3231	3039.32	2.41036	0.195796
AT1G79830.1	3669	3477.32	0	0
AT1G79830.3	3588	3396.32	119.824	8.71027
AT1G79830.2	3278	3086.32	381.241	30.497
AT1G79830.4	3547	3355.32	3.07812e-07	2.2649e-08
AT1G79830.5	3718	3526.32	9.93506	0.695579
AT5G09480.1	840	648.323	68	25.895
AT5G56480.1	409	219.483	0	0
AT5G60820.1	1648	1456.32	23	3.89914
AT5G55820.7	5630	5438.32	0.669097	0.0303754
AT5G55820.5	5831	5639.32	0	0
AT5G55820.8	5630	5438.32	0.669097	0.0303754
AT5G55820.10	5271	5079.32	0	0
AT5G55820.4	5292	5100.32	0	0
AT5G55820.9	5896	5704.32	20.018	0.866393
AT5G55820.2	5622	5430.32	0	0
AT5G55820.11	5449	5257.32	0	0
AT5G55820.3	5610	5418.32	27.6438	1.25959
AT5G55820.6	5642	5450.32	0	0
AT5G55820.1	5481	5289.32	0	0
AT5G44950.1	1317	1125.32	0	0
AT4G31140.1	2171	1979.32	96	11.9744
AT4G35910.1	2164	1972.32	39	4.88185
AT3G56220.2	541	349.624	0	0
AT3G56220.1	905	713.323	4	1.38443
AT2G19970.1	926	734.323	20	6.72421
AT5G54520.1	1864	1672.32	45	6.6434
AT2G04032.1	1403	1211.32	0	0
AT5G03455.1	704	512.323	255	122.884
AT5G03455.2	1006	814.323	0	0
AT1G48140.2	563	371.518	0	0
AT1G48140.1	743	551.323	59	26.4207
AT4G15050.1	1191	999.323	0	0
ATCG00420.1	477	286.225	178	153.536
AT5G30360.1	420	230.279	0	0
AT2G32600.1	1301	1109.32	176	39.1699
AT2G41010.1	1250	1058.32	24	5.59875
AT5G07170.2	1274	1082.32	0	0
AT5G07170.1	1612	1420.32	0	0
AT5G32670.1	700	508.323	0	0
AT1G60250.1	756	564.323	0	0
AT4G09012.1	1175	983.323	15	3.76611
AT3G26355.1	64	22.5	0	0
AT5G02710.1	1195	1003.32	126.129	31.0366
AT5G02710.2	1778	1586.32	6.76146	1.05232
AT5G02710.3	1348	1156.32	11.3591	2.42529
AT4G10110.1	836	644.323	108	41.3827
AT5G13900.1	754	562.323	8	3.51239
AT5G16380.1	1108	916.323	33	8.89127
AT5G40630.1	937	745.323	4	1.32499
AT1G55670.1	780	588.323	6527.64	2739.3
AT5G66940.1	897	705.323	3	1.0501
AT3G06520.1	1598	1406.32	0	0
AT3G06520.2	1668	1476.32	8	1.33785
AT3G52870.1	1811	1619.32	181	27.5958
AT3G02900.2	759	567.323	0	0
AT3G02900.1	852	660.323	112	41.8755
AT1G31520.1	399	209.937	0	0
AT5G57660.1	1564	1372.32	1164	209.409
AT3G09110.1	1666	1474.32	0	0
AT4G23690.1	1139	947.323	78	20.328
AT1G05035.1	363	175.849	29	40.7152
AT5G45700.1	1180	988.323	13	3.24745
AT5G40410.1	1981	1789.32	1	0.137978
AT3G06580.1	2012	1820.32	206	27.9394
AT3G14920.1	2536	2344.32	147	15.481
AT1G77610.1	1617	1425.32	145	25.1161
AT1G19170.1	1827	1635.32	38	5.73691
AT2G20740.1	1179	987.323	133.531	33.3904
AT2G20740.2	935	743.323	13.9373	4.62913
AT2G20740.3	815	623.323	22.5314	8.92427
AT3G26940.1	1793	1601.32	0	0
AT4G27150.1	735	543.323	0	0
AT2G26000.1	1672	1480.32	0	0
AT2G26000.2	1892	1700.32	64	9.2928
AT2G26000.3	2370	2178.32	0	0
AT5G38743.1	183	36.6852	1	6.72987
AT4G15210.4	2461	2269.32	0	0
AT4G15210.1	2066	1874.32	2	0.263441
AT4G15210.3	2291	2099.32	0	0
AT4G15210.2	1890	1698.32	0	0
AT1G29070.1	819	627.323	1149	452.196
AT4G27570.1	1655	1463.32	0	0
AT5G65560.3	3618	3426.32	0	0
AT5G65560.2	3697	3505.32	0	0
AT5G65560.1	3623	3431.32	23	1.65487
AT1G04170.1	1860	1668.32	381	56.3823
AT1G04170.2	2026	1834.32	0	0
ATCG00905.1	258	86.4921	597.5	1705.53
AT1G29250.1	795	603.323	162	66.2924
AT3G51050.1	2543	2351.32	193	20.2648
AT5G23060.2	1608	1416.32	54.2968	9.46476
AT5G23060.1	1529	1337.32	772.703	142.651
AT4G14770.2	3098	2906.32	0	0
AT4G14770.1	3064	2872.32	94.585	8.12994
AT4G14770.3	3072	2880.32	0	0
AT3G44140.1	216	56.6956	0	0
AT1G14630.2	1186	994.323	0	0
AT1G14630.1	1020	828.323	17	5.06696
AT3G21480.1	3503	3311.32	29	2.16219
AT3G58760.4	1979	1787.32	0	0
AT3G58760.5	1946	1754.32	0	0
AT3G58760.2	2050	1858.32	0	0
AT3G58760.6	1827	1635.32	22.046	3.32831
AT3G58760.3	2017	1825.32	0	0
AT3G58760.1	1839	1647.32	98.954	14.8304
AT2G03390.1	1459	1267.32	24.8773	4.84634
AT2G03390.6	1475	1283.32	0	0
AT2G03390.3	1546	1354.32	22.3423	4.0729
AT2G03390.2	1210	1018.32	181.315	43.9589
AT2G03390.7	1166	974.323	4.39095	1.11264
AT2G03390.4	1497	1305.32	10.6212	2.00888
AT2G03390.5	1476	1284.32	23.453	4.5084
AT2G23093.2	1653	1461.32	11	1.85842
AT2G23093.1	1834	1642.32	0	0
AT1G62600.1	1548	1356.32	61	11.1036
AT1G62600.2	1253	1061.32	0	0
AT3G54925.1	546	354.554	0	0
AT4G29550.3	1296	1104.32	0	0
AT4G29550.1	1236	1044.32	3	0.709226
AT4G29550.2	1382	1190.32	0	0
AT5G02280.1	661	469.323	15	7.89074
AT2G36080.2	1783	1591.32	0	0
AT2G36080.4	1695	1503.32	1.32814	0.218117
AT2G36080.1	1311	1119.32	45.288	9.98909
AT2G36080.3	2143	1951.32	3.38388	0.428139
AT5G40830.2	1808	1616.32	0	0
AT5G40830.3	1497	1305.32	14.7544	2.79063
AT5G40830.1	1706	1514.32	7.24556	1.18128
AT3G58110.1	2818	2626.32	89.9117	8.45213
AT3G58110.2	2618	2426.32	133.245	13.5582
AT2G46900.1	2280	2088.32	242	28.6099
AT3G13440.2	1065	873.323	1.76521e-06	4.99023e-07
AT3G13440.1	2047	1855.32	89.4961	11.9092
AT3G13440.3	969	777.323	32.5039	10.3236
AT5G08370.1	1572	1380.32	36.6457	6.55452
AT5G08370.2	1459	1267.32	55.3543	10.7836
AT5G02720.1	729	537.323	6.74997	3.10145
AT5G02720.2	987	795.323	0	0
AT3G44750.2	1057	865.323	201.501	57.4908
AT3G44750.1	1418	1226.32	115.499	23.2525
AT4G13020.7	2169	1977.32	0	0
AT4G13020.8	1927	1735.32	0	0
AT4G13020.1	2261	2069.32	9.70825	1.15827
AT4G13020.2	1864	1672.32	151.938	22.4308
AT4G13020.4	2094	1902.32	0	0
AT4G13020.6	2169	1977.32	0	0
AT4G13020.5	1887	1695.32	0.353673	0.0515048
AT4G13020.3	1867	1675.32	0	0
AT1G23530.1	1139	947.323	14	3.64862
AT4G28710.1	5230	5038.32	138	6.76225
AT1G30795.1	713	521.323	0	0
AT3G30841.2	1817	1625.32	0	0
AT3G30841.1	1760	1568.32	37	5.82458
AT2G03667.2	2158	1966.32	0	0
AT2G03667.1	2081	1889.32	31	4.05092
AT1G34770.3	1075	883.323	0	0
AT1G34770.6	687	495.323	0	0
AT1G34770.2	1103	911.323	0	0
AT1G34770.4	940	748.323	13.0403	4.30225
AT1G34770.5	744	552.323	2.80692	1.25469
AT1G34770.1	1029	837.323	5.15282	1.51932
AT3G43240.1	2952	2760.32	109	9.7491
AT1G79620.2	3366	3174.32	9.86152e-08	7.66992e-09
AT1G79620.3	3364	3172.32	0	0
AT1G79620.5	3284	3092.32	0	0
AT1G79620.4	3380	3188.32	0	0
AT1G79620.1	3305	3113.32	32	2.5376
AT2G24820.1	1825	1633.32	181	27.3593
AT4G33620.1	2526	2334.32	21	2.22104
AT5G49310.1	1786	1594.32	0	0
AT1G29810.1	948	756.323	43	14.0365
AT1G29810.2	590	398.443	0	0
AT4G28930.1	528	336.763	3	2.19935
AT1G17470.2	1522	1330.32	260.989	48.4354
AT1G17470.1	1602	1410.32	116.011	20.3086
AT1G34380.1	1380	1188.32	0	0
AT1G34380.3	1048	856.323	0	0
AT1G34380.2	1277	1085.32	18	4.0946
AT5G36240.1	765	573.323	0	0
AT2G20120.1	1259	1067.32	19.0593	4.40869
AT2G20120.2	1203	1011.32	227.689	55.5842
AT5G47670.3	1182	990.323	0	0
AT5G47670.1	1053	861.323	0	0
AT5G47670.2	1087	895.323	0	0
AT5G04070.1	1501	1309.32	30	5.65682
AT2G30690.2	2997	2805.32	0	0
AT2G30690.1	2896	2704.32	1	0.0912934
AT1G11785.1	643	451.323	0	0
AT1G27580.1	1221	1029.32	20.0257	4.80324
AT2G43850.1	1973	1781.32	12.9081	1.78904
AT2G43850.3	1703	1511.32	0	0
AT2G43850.2	1835	1643.32	30.0919	4.52089
AT4G18130.1	3912	3720.32	132	8.75974
AT1G23870.1	2973	2781.32	265	23.523
AT3G49560.1	1227	1035.32	313	74.6392
AT5G36490.1	357	170.359	0	0
AT5G46030.2	926	734.323	2.78319	0.935737
AT5G46030.1	886	694.323	260.554	92.6478
AT5G46030.3	915	723.323	5.66245	1.93273
AT5G09650.1	1181	989.323	578	144.241
AT2G43000.1	1040	848.323	13	3.78338
AT2G43000.2	1375	1183.32	0	0
AT1G52040.1	1751	1559.32	2	0.316659
AT3G05858.1	629	437.323	5	2.82271
AT5G60860.1	1046	854.323	83	23.9858
AT5G54035.1	258	86.4921	0	0
AT1G07901.1	153	22.039	1	11.2022
AT4G10220.1	1203	1011.32	0	0
AT3G23790.1	2716	2524.32	98	9.58472
AT4G02075.2	1476	1284.32	0	0
AT4G02075.3	1357	1165.32	9.17892	1.94466
AT4G02075.1	973	781.323	24.8211	7.84311
AT5G36190.1	438	247.818	0	0
AT1G52650.1	1398	1206.32	1	0.204661
AT1G26750.1	809	617.323	142	56.7903
AT5G14980.1	984	792.323	0	0
AT5G50150.1	1846	1654.32	137	20.4455
AT2G15020.1	2088	1896.32	2	0.260385
AT3G45070.3	1093	901.323	0	0
AT3G45070.2	1211	1019.32	0	0
AT3G45070.1	1067	875.323	3	0.846157
AT4G22590.1	1763	1571.32	39	6.1277
AT5G30490.3	984	792.323	36.3486	11.3262
AT5G30490.2	1163	971.323	0	0
AT5G30490.1	1252	1060.32	31.6514	7.36976
AT5G22670.1	1332	1140.32	0	0
AT4G35060.1	1123	931.323	8	2.12074
AT1G11480.2	2175	1983.32	186.755	23.2476
AT1G11480.1	2312	2120.32	170.245	19.823
AT3G49030.1	1332	1140.32	0	0
AT3G49030.2	1483	1291.32	0	0
AT1G12300.1	3238	3046.32	14	1.13462
AT5G47930.1	718	526.323	743	348.526
AT1G61093.1	731	539.323	0	0
AT2G37970.1	836	644.323	30	11.4952
AT3G02420.2	1674	1482.32	0	0
AT3G02420.1	1534	1342.32	129	23.7263
AT1G58190.2	3294	3102.32	0.0551953	0.00439251
AT1G58190.4	2864	2672.32	1.97651	0.182603
AT1G58190.3	3241	3049.32	0	0
AT1G58190.1	3168	2976.32	9.96829	0.826873
AT1G09860.1	1396	1204.32	0	0
AT1G13280.1	1343	1151.32	142	30.4501
AT5G15300.1	1957	1765.32	6	0.839122
AT4G34131.1	1762	1570.32	28	4.40217
AT2G02130.1	707	515.323	682	326.741
AT5G03435.2	2496	2304.32	0	0
AT5G03435.1	2369	2177.32	5	0.566951
AT3G18830.1	1997	1805.32	313	42.8043
AT2G03570.1	270	95.4541	0	0
AT4G21670.1	3900	3708.32	72	4.7935
AT1G02230.1	1436	1244.32	0	0
AT5G20140.1	1363	1171.32	93.3075	19.667
AT5G20140.2	1416	1224.32	2.69255	0.542957
AT1G11630.1	1712	1520.32	19	3.08543
AT4G19440.1	3531	3339.32	0	0
AT4G19440.3	3555	3363.32	0	0
AT4G19440.2	3371	3179.32	3.16402	0.245698
AT4G19440.4	3552	3360.32	19.836	1.45737
AT3G51890.1	1210	1018.32	61	14.7891
AT1G44085.1	273	97.9242	0	0
AT1G07390.1	3267	3075.32	13.9999	1.12391
AT1G07390.4	3615	3423.32	0	0
AT1G07390.3	3418	3226.32	0	0
AT1G07390.5	3451	3259.32	0	0
AT1G07390.2	3304	3112.32	7.94803e-05	6.30483e-06
AT1G13607.1	452	261.664	0	0
AT1G08580.1	855	663.323	147	54.713
AT2G25125.1	225	62.6184	0	0
AT1G59750.2	2472	2280.32	39.0109	4.22364
AT1G59750.3	2353	2161.32	249.478	28.4977
AT1G59750.1	2545	2353.32	0	0
AT1G59750.4	2558	2366.32	12.5114	1.30536
AT3G25950.1	1170	978.323	0	0
AT5G22145.1	411	221.439	0	0
AT1G70209.1	144	18.423	0	0
AT1G63660.1	2136	1944.32	143	18.1579
AT1G63660.2	1983	1791.32	0	0
AT2G21660.1	1165	973.323	7521.52	1907.86
AT2G21660.2	785	593.323	11077.5	4609.44
AT1G15320.2	1127	935.323	0	0
AT1G15320.1	1450	1258.32	0	0
AT1G79310.1	1675	1483.32	24	3.9946
AT5G42980.1	1035	843.323	3274.82	958.72
AT1G70750.1	3211	3019.32	49	4.00668
AT5G35840.1	3802	3610.32	129	8.82149
AT2G45210.1	1177	985.323	42	10.5237
AT1G29390.1	1049	857.323	198.734	57.2302
AT1G29390.2	1103	911.323	4.26619	1.15576
AT4G16460.2	1242	1050.32	0	0
AT4G16460.3	1168	976.323	0	0
AT4G16460.1	1153	961.323	0	0
AT5G50210.1	2691	2499.32	72	7.11227
AT1G17870.1	1856	1664.32	17	2.52179
AT5G38360.2	1459	1267.32	0	0
AT5G38360.1	1083	891.323	48.5557	13.4494
AT5G38360.3	1372	1180.32	25.4443	5.32215
AT1G15020.1	2139	1947.32	17.6862	2.24231
AT1G15020.2	2329	2137.32	57.3138	6.62044
AT1G15020.3	2244	2052.32	0	0
AT1G23090.4	2538	2346.32	5.13402e-08	5.40216e-09
AT1G23090.1	2489	2297.32	92.8653	9.97997
AT1G23090.3	2605	2413.32	9.02928e-05	9.2371e-06
AT1G23090.2	2690	2498.32	22.1346	2.18737
AT4G01790.1	680	488.323	27	13.6507
AT4G38190.1	3749	3557.32	0	0
AT1G72810.1	2515	2323.32	108.765	11.5579
AT5G45573.1	588	396.443	0	0
AT2G01755.1	588	396.443	28.8849	17.9882
AT2G01755.2	621	429.323	19.6163	11.2806
AT5G25770.2	1588	1396.32	5.92115	1.04693
AT5G25770.1	1831	1639.32	14.0188	2.11127
AT5G25770.3	1597	1405.32	111.06	19.511
AT1G56610.3	2170	1978.32	0.950387	0.118605
AT1G56610.2	2161	1969.32	95.0496	11.916
AT1G56610.1	2425	2233.32	0	0
AT4G09649.1	138	16.1717	0	0
AT2G03210.2	1900	1708.32	0	0
AT2G03210.3	1809	1617.32	0	0
AT2G03210.1	1620	1428.32	1	0.172851
AT3G45990.1	402	212.852	0	0
AT5G51470.2	1745	1553.32	1	0.158941
AT5G51470.1	2031	1839.32	0	0
AT3G46350.1	1335	1143.32	0	0
AT5G64170.1	2537	2345.32	55.0045	5.79021
AT5G64170.2	2667	2475.32	18.4525	1.84044
AT5G64170.3	2575	2383.32	0.543004	0.0562494
AT3G24850.1	1080	888.323	0	0
AT2G27630.1	4276	4084.32	0	0
AT4G01590.2	1045	853.323	33.7188	9.75566
AT4G01590.3	979	787.323	40.592	12.7287
AT4G01590.1	1067	875.323	62.6892	17.6817
AT5G35970.1	3475	3283.32	113	8.49695
AT2G31390.1	1466	1274.32	169	32.742
AT4G14315.1	495	304.079	0	0
AT2G14635.1	371	183.268	0	0
AT1G53460.1	1519	1327.32	103	19.1584
AT5G52240.2	789	597.323	0	0
AT5G52240.1	1129	937.323	631	166.203
AT2G23250.1	1317	1125.32	0	0
AT3G62270.1	2948	2756.32	139	12.4504
AT2G04400.1	1428	1236.32	121	24.163
AT1G76420.1	1438	1246.32	1	0.198092
AT2G29150.1	807	615.323	0	0
AT5G58090.1	1929	1737.32	197	27.9952
AT5G06950.3	1643	1451.32	0	0
AT5G06950.5	2031	1839.32	0	0
AT5G06950.1	1867	1675.32	21.687	3.19595
AT5G06950.4	1558	1366.32	21.313	3.85114
AT5G06950.2	1624	1432.32	0	0
AT4G35350.2	1340	1148.32	0	0
AT4G35350.1	1317	1125.32	90	19.7453
AT4G04930.1	1409	1217.32	0	0
AT2G37900.2	2425	2233.32	0	0
AT2G37900.1	2299	2107.32	6	0.70294
AT5G19875.1	1098	906.323	28	7.62734
AT1G19350.3	1465	1273.32	1.02669	0.199068
AT1G19350.4	1502	1310.32	59.2182	11.1577
AT1G19350.6	1304	1112.32	452.213	100.372
AT1G19350.1	2202	2010.32	214.622	26.3577
AT1G19350.5	1468	1276.32	6.73856	1.30348
AT3G06710.1	1631	1439.32	5	0.85765
AT4G29190.1	1533	1341.32	167	30.7384
AT1G68220.1	1007	815.323	102	30.8865
AT2G33060.1	2779	2587.32	48	4.58025
AT4G17080.1	2214	2022.32	201	24.5383
AT4G15700.1	767	575.323	2	0.858256
AT1G28327.1	1267	1075.32	0	0
AT3G56900.1	1692	1500.32	34	5.5949
AT3G25200.1	507	315.893	0	0
AT1G15825.1	536	344.763	7.19897	5.15523
AT3G49307.1	538	346.659	0	0
ATMG00500.1	426	236.208	0	0
AT4G12680.1	1910	1718.32	52	7.47131
AT2G19540.1	1653	1461.32	382	64.538
AT2G40190.1	1784	1592.32	68	10.5433
AT1G59830.1	1462	1270.32	197	38.2869
AT1G59830.2	1357	1165.32	0	0
AT1G67325.2	1734	1542.32	68.1621	10.911
AT1G67325.1	1261	1069.32	103.838	23.9743
AT5G64310.1	946	754.323	209	68.4049
AT5G24280.3	4846	4654.32	38	2.0157
AT5G24280.1	4826	4634.32	0	0
AT5G24280.2	5050	4858.32	0	0
AT3G06360.1	817	625.323	3	1.18445
AT5G53770.1	1903	1711.32	80	11.5413
AT3G25719.1	237	71.0882	0	0
AT3G07230.1	636	444.323	394	218.925
AT3G21352.1	582	390.443	22	13.9111
AT2G32835.1	288	110.267	0	0
AT5G50345.1	391	202.373	0	0
AT3G02610.1	1236	1044.32	0	0
AT3G02610.2	1444	1252.32	4	0.788573
AT4G31354.2	421	231.256	1.46832	1.56757
AT4G31354.1	547	355.554	2.52349	1.75224
AT4G31354.3	331	146.918	2.00819	3.37466
AT3G18270.1	1846	1654.32	92	13.7298
AT4G35680.1	1006	814.323	0	0
AT2G28490.1	1780	1588.32	0	0
AT1G54215.1	853	661.323	0	0
AT3G24200.2	2212	2020.32	0	0
AT3G24200.1	1892	1700.32	93	13.5036
AT5G46680.1	1770	1578.32	9	1.40781
AT1G13080.2	1615	1423.32	47.4267	8.22655
AT1G13080.1	1908	1716.32	17.5733	2.52785
