target_id	length	eff_length	est_counts	tpm
AT1G16710.1	6018	5835.62	52.8945	2.21594
AT1G16710.4	6502	6319.62	0	0
AT1G16710.8	6455	6272.62	0	0
AT1G16710.10	6023	5840.62	0	0
AT1G16710.6	6107	5924.62	1.2324e-05	5.08542e-07
AT1G16710.3	6619	6436.62	0	0
AT1G16710.9	6549	6366.62	6.83878	0.262606
AT1G16710.2	5783	5600.62	0	0
AT1G07590.1	2407	2224.62	4005.91	440.231
AT5G49170.1	1172	989.62	11	2.71744
AT2G40240.1	1614	1431.62	6	1.02461
AT4G30380.2	537	354.893	0	0
AT4G30380.1	486	304.256	0	0
AT2G20619.1	201	50.5251	0	0
AT3G05830.2	1420	1237.62	0	0
AT3G05830.1	1358	1175.62	42	8.73409
AT3G05830.3	1524	1341.62	0	0
AT5G11430.6	3634	3451.62	0	0
AT5G11430.2	2601	2418.62	5.55293	0.561293
AT5G11430.4	2791	2608.62	0	0
AT5G11430.3	3322	3139.62	0	0
AT5G11430.5	2373	2190.62	0	0
AT5G11430.1	3147	2964.62	66.4471	5.47951
AT1G20530.1	2269	2086.62	8	0.937307
AT4G23170.1	1824	1641.62	24	3.57416
AT1G44780.2	1644	1461.62	0	0
AT1G44780.1	1647	1464.62	29	4.8407
AT1G60880.1	606	423.62	0	0
AT1G06160.1	1086	903.62	5	1.35276
AT3G07260.1	1204	1021.62	1.12818	0.269976
AT1G21090.1	1404	1221.62	50	10.0062
AT1G21090.2	1416	1233.62	0	0
AT1G76730.1	1500	1317.62	188	34.8821
AT1G03970.1	1190	1007.62	116	28.1447
AT5G19160.1	2182	1999.62	8	0.978087
AT5G19160.2	2242	2059.62	0	0
AT3G49744.1	174	34.5138	0	0
AT5G28820.1	519	336.998	0	0
AT4G12530.1	730	547.62	0	0
AT4G20050.1	1924	1741.62	0	0
AT4G20050.5	1742	1559.62	0	0
AT4G20050.3	1800	1617.62	7	1.05793
AT4G20050.2	1873	1690.62	0	0
AT4G20050.6	1732	1549.62	0	0
AT4G20050.7	1707	1524.62	0	0
AT4G20050.4	1981	1798.62	0	0
AT5G53810.1	1574	1391.62	2	0.351354
AT2G28690.1	1117	934.62	1	0.261577
AT5G01530.1	1396	1213.62	13362	2691.68
AT3G62800.3	1283	1100.62	5.36384	1.19144
AT3G62800.1	1368	1185.62	4.90918	1.01228
AT3G62800.2	1297	1114.62	83.727	18.3643
ATCG00900.1	468	286.432	456.5	389.631
AT3G11385.1	2459	2276.62	0	0
AT5G07010.1	1779	1596.62	316	48.3861
AT3G63040.1	654	471.62	0	0
AT2G26570.2	2921	2738.62	5.53784	0.49436
AT2G26570.1	2941	2758.62	304.462	26.9821
AT3G05560.2	756	573.62	0	0
AT3G05560.3	841	658.62	4.75885	1.76645
AT3G05560.1	840	657.62	263.241	97.862
AT5G12080.3	2694	2511.62	32	3.11481
AT5G12080.2	2805	2622.62	0	0
AT5G12080.1	2754	2571.62	0	0
AT1G50870.1	1191	1008.62	0	0
AT2G20610.2	1748	1565.62	11.983	1.87117
AT2G20610.1	1794	1611.62	215.017	32.6171
AT5G02940.2	2792	2609.62	22.3194	2.09093
AT5G02940.1	2920	2737.62	344.681	30.7807
AT1G68430.1	945	762.62	4	1.28229
AT1G66550.2	856	673.62	0	0
AT1G66550.1	765	582.62	0	0
AT1G09380.1	1641	1458.62	5	0.838037
AT3G48840.1	757	574.62	0	0
AT3G48840.2	667	484.62	0	0
AT5G61800.1	1629	1446.62	7	1.18298
AT5G01445.1	589	406.703	8	4.80892
AT4G35500.1	1975	1792.62	0	0
AT4G35500.2	1638	1455.62	30	5.03858
AT1G80310.1	1937	1754.62	276	38.4557
AT2G39400.2	1307	1124.62	6.9504	1.51091
AT2G39400.1	1394	1211.62	185.05	37.3385
AT4G04990.1	1217	1034.62	2	0.47259
AT3G60530.1	1465	1282.62	498	94.9219
AT2G46180.1	2540	2357.62	99	10.2659
AT2G22270.1	1398	1215.62	10.8537	2.18282
AT2G22270.2	1174	991.62	39.1463	9.65117
AT2G43660.1	471	289.404	0	0
AT2G43660.2	597	414.703	0	0
AT1G03910.2	2466	2283.62	24.6037	2.63397
AT1G03910.1	2565	2382.62	168.396	17.2788
AT1G77590.1	2692	2509.62	194	18.8986
AT1G77590.2	2669	2486.62	0	0
AT1G79020.1	2134	1951.62	66	8.26768
AT5G24420.1	1321	1138.62	20	4.29424
AT5G39490.1	1701	1518.62	0	0
AT3G26922.2	1894	1711.62	2.70128	0.385832
AT3G26922.1	1793	1610.62	0	0
AT3G26922.4	1661	1478.62	3.29102e-05	5.44138e-06
AT3G26922.5	1642	1459.62	15.2987	2.56241
AT3G26922.3	1711	1528.62	0	0
AT3G50450.1	926	743.62	1	0.328764
AT3G17160.1	882	699.62	171	59.7543
AT1G34315.1	819	636.62	10	3.84021
AT5G08580.2	1818	1635.62	4.42331	0.66115
AT5G08580.1	1736	1553.62	102.577	16.1413
AT2G28360.1	3032	2849.62	121	10.3809
AT4G25000.1	1606	1423.62	126	21.6377
AT5G27410.4	1734	1551.62	128.226	20.2034
AT5G27410.1	2156	1973.62	7.51916	0.93141
AT5G27410.3	2229	2046.62	6.60379	0.788844
AT5G27410.2	3153	2970.62	19.0426	1.56717
AT5G65200.1	1982	1799.62	29	3.9396
AT5G23535.1	1015	832.62	54.0078	15.8579
AT5G23535.2	830	647.62	9.99225	3.77206
AT1G05230.1	3520	3337.62	0	0
AT1G05230.5	3644	3461.62	0	0
AT1G05230.12	2134	1951.62	3.13045	0.392145
AT1G05230.6	3553	3370.62	0	0
AT1G05230.2	2983	2800.62	14.2885	1.24729
AT1G05230.11	2424	2241.62	0	0
AT1G05230.3	2678	2495.62	15.0609	1.47539
AT1G05230.7	3526	3343.62	0	0
AT1G05230.10	2557	2374.62	0	0
AT1G05230.9	3140	2957.62	2.52017	0.208316
AT1G05230.4	2974	2791.62	0	0
AT1G05230.8	3231	3048.62	0	0
AT1G79830.1	3669	3486.62	0	0
AT1G79830.3	3588	3405.62	97.1575	6.97453
AT1G79830.2	3278	3095.62	312.063	24.6451
AT1G79830.4	3547	3364.62	0	0
AT1G79830.5	3718	3535.62	3.77904	0.261307
AT5G09480.1	840	657.62	170	63.1989
AT5G56480.1	409	228.606	0	0
AT5G60820.1	1648	1465.62	27	4.50378
AT5G55820.7	5630	5447.62	0.909042	0.0407955
AT5G55820.5	5831	5648.62	0	0
AT5G55820.8	5630	5447.62	0.909042	0.0407955
AT5G55820.10	5271	5088.62	1.11842e-06	5.37327e-08
AT5G55820.4	5292	5109.62	1.75357e-08	8.39015e-10
AT5G55820.9	5896	5713.62	0	0
AT5G55820.2	5622	5439.62	0	0
AT5G55820.11	5449	5266.62	0	0
AT5G55820.3	5610	5427.62	37.1819	1.67478
AT5G55820.6	5642	5459.62	0	0
AT5G55820.1	5481	5298.62	0	0
AT5G44950.1	1317	1134.62	0	0
AT4G31140.1	2171	1988.62	93	11.4332
AT4G35910.1	2164	1981.62	19	2.34406
AT3G56220.2	541	358.893	2.07972	1.41669
AT3G56220.1	905	722.62	11.9203	4.03285
AT2G19970.1	926	743.62	4	1.31506
AT5G54520.1	1864	1681.62	34	4.94295
AT2G04032.1	1403	1220.62	0	0
AT5G03455.1	704	521.62	243	113.89
AT5G03455.2	1006	823.62	0	0
AT1G48140.2	563	380.784	0	0
AT1G48140.1	743	560.62	45	19.6236
AT4G15050.1	1191	1008.62	0	0
ATCG00420.1	477	295.345	131	108.437
AT5G30360.1	420	239.396	0	0
AT2G32600.1	1301	1118.62	145	31.6899
AT2G41010.1	1250	1067.62	23	5.26679
AT5G07170.2	1274	1091.62	0	0
AT5G07170.1	1612	1429.62	0	0
AT5G32670.1	700	517.62	0	0
AT1G60250.1	756	573.62	0	0
AT4G09012.1	1175	992.62	9	2.21664
AT3G26355.1	64	17.4286	0	0
AT5G02710.1	1195	1012.62	91.7889	22.1605
AT5G02710.2	1778	1595.62	3.71074	0.568547
AT5G02710.3	1348	1165.62	18.5004	3.88024
AT4G10110.1	836	653.62	65.5384	24.5135
AT5G13900.1	754	571.62	42	17.9629
AT5G16380.1	1108	925.62	29	7.6595
AT5G40630.1	937	754.62	1	0.323972
AT1G55670.1	780	597.62	6039.8	2470.77
AT5G66940.1	897	714.62	0	0
AT3G06520.1	1598	1415.62	4	0.690794
AT3G06520.2	1668	1485.62	0	0
AT3G52870.1	1811	1628.62	175	26.2696
AT3G02900.2	759	576.62	0	0
AT3G02900.1	852	669.62	151	55.1295
AT1G31520.1	399	218.901	0	0
AT5G57660.1	1564	1381.62	1223	216.408
AT3G09110.1	1666	1483.62	0	0
AT4G23690.1	1139	956.62	51	13.0336
AT1G05035.1	363	184.595	4	5.29754
AT5G45700.1	1180	997.62	11	2.69565
AT5G40410.1	1981	1798.62	1	0.135924
AT3G06580.1	2012	1829.62	243	32.4699
AT3G14920.1	2536	2353.62	170	17.6582
AT1G77610.1	1617	1434.62	140	23.8576
AT1G19170.1	1827	1644.62	45	6.68932
AT2G20740.1	1179	996.62	134.789	33.0643
AT2G20740.2	935	752.62	45.2113	14.6861
AT2G20740.3	815	632.62	0	0
AT3G26940.1	1793	1610.62	0	0
AT4G27150.1	735	552.62	0	0
AT2G26000.1	1672	1489.62	0	0
AT2G26000.2	1892	1709.62	64	9.15199
AT2G26000.3	2370	2187.62	0	0
AT5G38743.1	183	39.9259	1	6.12322
AT4G15210.4	2461	2278.62	0	0
AT4G15210.1	2066	1883.62	0	0
AT4G15210.3	2291	2108.62	0	0
AT4G15210.2	1890	1707.62	4	0.572669
AT1G29070.1	819	636.62	858	329.49
AT4G27570.1	1655	1472.62	0	0
AT5G65560.3	3618	3435.62	0	0
AT5G65560.2	3697	3514.62	0	0
AT5G65560.1	3623	3440.62	16	1.13689
AT1G04170.1	1860	1677.62	262	38.1806
AT1G04170.2	2026	1843.62	0	0
ATCG00905.1	258	92.6715	594	1567.02
AT1G29250.1	795	612.62	64	25.5402
AT3G51050.1	2543	2360.62	170	17.6059
AT5G23060.2	1608	1425.62	31.1472	5.34135
AT5G23060.1	1529	1346.62	754.853	137.042
AT4G14770.2	3098	2915.62	0	0
AT4G14770.1	3064	2881.62	81.1841	6.88762
AT4G14770.3	3072	2889.62	7.89932e-06	6.68319e-07
AT3G44140.1	216	60.9623	0	0
AT1G14630.2	1186	1003.62	4.74315	1.1554
AT1G14630.1	1020	837.62	3.25685	0.950574
AT3G21480.1	3503	3320.62	20	1.47247
AT3G58760.4	1979	1796.62	0	0
AT3G58760.5	1946	1763.62	0	0
AT3G58760.2	2050	1867.62	0	0
AT3G58760.6	1827	1644.62	19.7919	2.9421
AT3G58760.3	2017	1834.62	10.3069	1.37346
AT3G58760.1	1839	1656.62	86.9013	12.8244
AT2G03390.1	1459	1276.62	7.89718	1.51233
AT2G03390.6	1475	1292.62	6.11945	1.15738
AT2G03390.3	1546	1363.62	4.47048	0.801486
AT2G03390.2	1210	1027.62	215.98	51.3826
AT2G03390.7	1166	983.62	0	0
AT2G03390.4	1497	1314.62	7.46062	1.38743
AT2G03390.5	1476	1293.62	19.0723	3.60439
AT2G23093.2	1653	1470.62	11	1.82864
AT2G23093.1	1834	1651.62	0	0
AT1G62600.1	1548	1365.62	70	12.5315
AT1G62600.2	1253	1070.62	0	0
AT3G54925.1	546	363.821	0	0
AT4G29550.3	1296	1113.62	0	0
AT4G29550.1	1236	1053.62	3	0.696101
AT4G29550.2	1382	1199.62	0	0
AT5G02280.1	661	478.62	25	12.7698
AT2G36080.2	1783	1600.62	0	0
AT2G36080.4	1695	1512.62	2.66867	0.43132
AT2G36080.1	1311	1128.62	125.266	27.1344
AT2G36080.3	2143	1960.62	22.0655	2.75141
AT5G40830.2	1808	1625.62	0	0
AT5G40830.3	1497	1314.62	0	0
AT5G40830.1	1706	1523.62	15	2.40685
AT3G58110.1	2818	2635.62	180.413	16.7348
AT3G58110.2	2618	2435.62	22.6288	2.27136
AT2G46900.1	2280	2097.62	224	26.107
AT3G13440.2	1065	882.62	0	0
AT3G13440.1	2047	1864.62	74.3772	9.7518
AT3G13440.3	969	786.62	15.6228	4.85544
AT5G08370.1	1572	1389.62	18.8587	3.3178
AT5G08370.2	1459	1276.62	37.1413	7.11264
AT5G02720.1	729	546.62	0	0
AT5G02720.2	987	804.62	0	0
AT3G44750.2	1057	874.62	58.0812	16.235
AT3G44750.1	1418	1235.62	47.9188	9.48104
AT4G13020.7	2169	1986.62	0	0
AT4G13020.8	1927	1744.62	0	0
AT4G13020.1	2261	2078.62	17.1471	2.01674
AT4G13020.2	1864	1681.62	103.997	15.1192
AT4G13020.4	2094	1911.62	0	0
AT4G13020.6	2169	1986.62	9.54543	1.17467
AT4G13020.5	1887	1704.62	20.3105	2.91292
AT4G13020.3	1867	1684.62	0	0
AT1G23530.1	1139	956.62	20	5.11123
AT4G28710.1	5230	5047.62	98	4.74651
AT1G30795.1	713	530.62	0	0
AT3G30841.2	1817	1634.62	0	0
AT3G30841.1	1760	1577.62	29	4.49398
AT2G03667.2	2158	1975.62	6.83755	0.84612
AT2G03667.1	2081	1898.62	15.1625	1.95239
AT1G34770.3	1075	892.62	0	0
AT1G34770.6	687	504.62	0	0
AT1G34770.2	1103	920.62	0	0
AT1G34770.4	940	757.62	0	0
AT1G34770.5	744	561.62	3.25346	1.41624
AT1G34770.1	1029	846.62	10.7465	3.10324
AT3G43240.1	2952	2769.62	123	10.8573
AT1G79620.2	3366	3183.62	3.12613	0.24006
AT1G79620.3	3364	3181.62	0	0
AT1G79620.5	3284	3101.62	19.8739	1.56649
AT1G79620.4	3380	3197.62	0	0
AT1G79620.1	3305	3122.62	0	0
AT2G24820.1	1825	1642.62	277	41.2266
AT4G33620.1	2526	2343.62	27	2.81651
AT5G49310.1	1786	1603.62	0	0
AT1G29810.1	948	765.62	46	14.6886
AT1G29810.2	590	407.703	0	0
AT4G28930.1	528	345.998	1	0.706579
AT1G17470.2	1522	1339.62	48.7852	8.90312
AT1G17470.1	1602	1419.62	264.215	45.5009
AT1G34380.1	1380	1197.62	0	0
AT1G34380.3	1048	865.62	10.0906	2.84986
AT1G34380.2	1277	1094.62	13.9094	3.10657
AT5G36240.1	765	582.62	0	0
AT2G20120.1	1259	1076.62	0	0
AT2G20120.2	1203	1020.62	203.958	48.8553
AT5G47670.3	1182	999.62	0	0
AT5G47670.1	1053	870.62	0	0
AT5G47670.2	1087	904.62	0	0
AT5G04070.1	1501	1318.62	24	4.44966
AT2G30690.2	2997	2814.62	0	0
AT2G30690.1	2896	2713.62	0	0
AT1G11785.1	643	460.62	0	0
AT1G27580.1	1221	1038.62	53.2861	12.5427
AT2G43850.1	1973	1790.62	37.8705	5.1705
AT2G43850.3	1703	1520.62	0	0
AT2G43850.2	1835	1652.62	0.129526	0.0191611
AT4G18130.1	3912	3729.62	122	7.99706
AT1G23870.1	2973	2790.62	239	20.9379
AT3G49560.1	1227	1044.62	253	59.2103
AT5G36490.1	357	179.002	0	0
AT5G46030.2	926	743.62	0	0
AT5G46030.1	886	703.62	254	88.2533
AT5G46030.3	915	732.62	0	0
AT5G09650.1	1181	998.62	347	84.9502
AT2G43000.1	1040	857.62	3	0.855188
AT2G43000.2	1375	1192.62	0	0
AT1G52040.1	1751	1568.62	12	1.87025
AT3G05858.1	629	446.62	5	2.73695
AT5G60860.1	1046	863.62	100	28.3082
AT5G54035.1	258	92.6715	0	0
AT1G07901.1	153	23.8321	0	0
AT4G10220.1	1203	1020.62	0	0
AT3G23790.1	2716	2533.62	115	11.0966
AT4G02075.2	1476	1293.62	0	0
AT4G02075.3	1357	1174.62	2.0718	0.431207
AT4G02075.1	973	790.62	25.9282	8.01752
AT5G36190.1	438	256.974	0	0
AT1G52650.1	1398	1215.62	2	0.402223
AT1G26750.1	809	626.62	81	31.6021
AT5G14980.1	984	801.62	0	0
AT5G50150.1	1846	1663.62	84	12.3441
AT2G15020.1	2088	1905.62	3	0.384875
AT3G45070.3	1093	910.62	0	0
AT3G45070.2	1211	1028.62	0	0
AT3G45070.1	1067	884.62	3	0.829086
AT4G22590.1	1763	1580.62	64	9.89892
AT5G30490.3	984	801.62	40.425	12.3287
AT5G30490.2	1163	980.62	13.3982	3.34027
AT5G30490.1	1252	1069.62	18.1768	4.15455
AT5G22670.1	1332	1149.62	0	0
AT4G35060.1	1123	940.62	10	2.59909
AT1G11480.2	2175	1992.62	231.553	28.4094
AT1G11480.1	2312	2129.62	155.447	17.8449
AT3G49030.1	1332	1149.62	0	0
AT3G49030.2	1483	1300.62	0	0
AT1G12300.1	3238	3055.62	13	1.04011
AT5G47930.1	718	535.62	397	181.205
AT1G61093.1	731	548.62	0	0
AT2G37970.1	836	653.62	60	22.442
AT3G02420.2	1674	1491.62	0	0
AT3G02420.1	1534	1351.62	140	25.3226
AT1G58190.2	3294	3111.62	3.46923	0.272572
AT1G58190.4	2864	2681.62	0	0
AT1G58190.3	3241	3058.62	0	0
AT1G58190.1	3168	2985.62	12.5308	1.02607
AT1G09860.1	1396	1213.62	0	0
AT1G13280.1	1343	1160.62	193	40.6539
AT5G15300.1	1957	1774.62	3	0.413286
AT4G34131.1	1762	1579.62	63	9.75041
AT2G02130.1	707	524.62	513	239.061
AT5G03435.2	2496	2313.62	0	0
AT5G03435.1	2369	2186.62	2	0.22361
AT3G18830.1	1997	1814.62	303	40.8218
AT2G03570.1	270	102.322	0	0
AT4G21670.1	3900	3717.62	42	2.76197
AT1G02230.1	1436	1253.62	0	0
AT5G20140.1	1363	1180.62	50.5056	10.4584
AT5G20140.2	1416	1233.62	18.4944	3.66516
AT1G11630.1	1712	1529.62	26	4.15552
AT4G19440.1	3531	3348.62	8.72883	0.637272
AT4G19440.3	3555	3372.62	1.23641	0.0896252
AT4G19440.2	3371	3188.62	0	0
AT4G19440.4	3552	3369.62	3.03476	0.22018
AT3G51890.1	1210	1027.62	112	26.6453
AT1G44085.1	273	104.723	0	0
AT1G07390.1	3267	3084.62	9.89353	0.784124
AT1G07390.4	3615	3432.62	0.192111	0.0136824
AT1G07390.3	3418	3235.62	0	0
AT1G07390.5	3451	3268.62	0	0
AT1G07390.2	3304	3121.62	8.91436	0.698144
AT1G13607.1	452	270.712	0	0
AT1G08580.1	855	672.62	77	27.987
AT2G25125.1	225	67.4475	0	0
AT1G59750.2	2472	2289.62	35.3061	3.76983
AT1G59750.3	2353	2170.62	170.06	19.1538
AT1G59750.1	2545	2362.62	0	0
AT1G59750.4	2558	2375.62	20.6335	2.1234
AT3G25950.1	1170	987.62	14	3.46556
AT5G22145.1	411	230.583	0	0
AT1G70209.1	144	19.6803	0	0
AT1G63660.1	2136	1953.62	51.0744	6.39143
AT1G63660.2	1983	1800.62	5.92564	0.804541
AT2G21660.1	1165	982.62	5493.2	1366.7
AT2G21660.2	785	602.62	10127.8	4108.72
AT1G15320.2	1127	944.62	0	0
AT1G15320.1	1450	1267.62	0	0
AT1G79310.1	1675	1492.62	5	0.818947
AT5G42980.1	1035	852.62	3696.78	1059.99
AT1G70750.1	3211	3028.62	27	2.17949
AT5G35840.1	3802	3619.62	128	8.64534
AT2G45210.1	1177	994.62	57	14.0105
AT1G29390.1	1049	866.62	379	106.917
AT1G29390.2	1103	920.62	0	0
AT4G16460.2	1242	1059.62	0	0
AT4G16460.3	1168	985.62	0	0
AT4G16460.1	1153	970.62	0	0
AT5G50210.1	2691	2508.62	48	4.6778
AT1G17870.1	1856	1673.62	32	4.67443
AT5G38360.2	1459	1276.62	0	0
AT5G38360.1	1083	900.62	32.2972	8.76715
AT5G38360.3	1372	1189.62	20.7028	4.25457
AT1G15020.1	2139	1956.62	5.2814	0.659899
AT1G15020.2	2329	2146.62	60.1217	6.84717
AT1G15020.3	2244	2061.62	3.59686	0.426531
AT1G23090.4	2538	2355.62	2.21288e-08	2.29661e-09
AT1G23090.1	2489	2306.62	36	3.81559
AT1G23090.3	2605	2422.62	0	0
AT1G23090.2	2690	2507.62	0	0
AT4G01790.1	680	497.62	13	6.38676
AT4G38190.1	3749	3566.62	0	0
AT1G72810.1	2515	2332.62	88.1244	9.23607
AT5G45573.1	588	405.703	0	0
AT2G01755.1	588	405.703	28.6746	17.2792
AT2G01755.2	621	438.62	8.31355	4.63376
AT5G25770.2	1588	1405.62	70.4601	12.2549
AT5G25770.1	1831	1648.62	13.6886	2.02989
AT5G25770.3	1597	1414.62	134.851	23.3051
AT1G56610.3	2170	1987.62	0.761946	0.0937186
AT1G56610.2	2161	1978.62	74.2381	9.17274
AT1G56610.1	2425	2242.62	0	0
AT4G09649.1	138	17.1644	0	0
AT2G03210.2	1900	1717.62	0	0
AT2G03210.3	1809	1626.62	0	0
AT2G03210.1	1620	1437.62	0	0
AT3G45990.1	402	221.856	0	0
AT5G51470.2	1745	1562.62	0	0
AT5G51470.1	2031	1848.62	0	0
AT3G46350.1	1335	1152.62	0	0
AT5G64170.1	2537	2354.62	102.616	10.6544
AT5G64170.2	2667	2484.62	0.0843163	0.00829635
AT5G64170.3	2575	2392.62	81.7131	8.34936
AT3G24850.1	1080	897.62	0	0
AT2G27630.1	4276	4093.62	0	0
AT4G01590.2	1045	862.62	18.9064	5.35828
AT4G01590.3	979	796.62	33.913	10.4076
AT4G01590.1	1067	884.62	53.1806	14.6971
AT5G35970.1	3475	3292.62	178	13.2164
AT2G31390.1	1466	1283.62	220	41.9007
AT4G14315.1	495	313.195	0	0
AT2G14635.1	371	192.061	0	0
AT1G53460.1	1519	1336.62	78	14.2666
AT5G52240.2	789	606.62	0	0
AT5G52240.1	1129	946.62	577	149.017
AT2G23250.1	1317	1134.62	0	0
AT3G62270.1	2948	2765.62	64	5.65747
AT2G04400.1	1428	1245.62	122	23.9447
AT1G76420.1	1438	1255.62	0	0
AT2G29150.1	807	624.62	1	0.391399
AT5G58090.1	1929	1746.62	156	21.8354
AT5G06950.3	1643	1460.62	0	0
AT5G06950.5	2031	1848.62	4.78192	0.632397
AT5G06950.1	1867	1684.62	15.1369	2.19669
AT5G06950.4	1558	1375.62	15.0812	2.68024
AT5G06950.2	1624	1441.62	0	0
AT4G35350.2	1340	1157.62	0	0
AT4G35350.1	1317	1134.62	182	39.2154
AT4G04930.1	1409	1226.62	0	0
AT2G37900.2	2425	2242.62	0	0
AT2G37900.1	2299	2116.62	9	1.03952
AT5G19875.1	1098	915.62	40	10.6802
AT1G19350.3	1465	1282.62	51.4255	9.80202
AT1G19350.4	1502	1319.62	126.638	23.4612
AT1G19350.6	1304	1121.62	472.164	102.916
AT1G19350.1	2202	2019.62	162.71	19.6961
AT1G19350.5	1468	1285.62	0	0
AT3G06710.1	1631	1448.62	4	0.675057
AT4G29190.1	1533	1350.62	246	44.5284
AT1G68220.1	1007	824.62	89	26.3859
AT2G33060.1	2779	2596.62	45	4.23681
AT4G17080.1	2214	2031.62	113	13.5979
AT4G15700.1	767	584.62	3	1.25454
AT1G28327.1	1267	1084.62	0	0
AT3G56900.1	1692	1509.62	44	7.12558
AT3G25200.1	507	325.131	0	0
AT1G15825.1	536	353.893	8.83781	6.1053
AT3G49307.1	538	355.893	0	0
ATMG00500.1	426	245.226	2.61045	2.60245
AT4G12680.1	1910	1727.62	45	6.36795
AT2G19540.1	1653	1470.62	236	39.2326
AT2G40190.1	1784	1601.62	62	9.46384
AT1G59830.1	1462	1279.62	146	27.8938
AT1G59830.2	1357	1174.62	0	0
AT1G67325.2	1734	1551.62	60.0161	9.45622
AT1G67325.1	1261	1078.62	107.984	24.4752
AT5G64310.1	946	763.62	294	94.1251
AT5G24280.3	4846	4663.62	37	1.93961
AT5G24280.1	4826	4643.62	0	0
AT5G24280.2	5050	4867.62	0	0
AT3G06360.1	817	634.62	6	2.31139
AT5G53770.1	1903	1720.62	52	7.38845
AT3G25719.1	237	76.3856	0	0
AT3G07230.1	636	453.62	297	160.066
AT3G21352.1	582	399.784	4	2.44607
AT2G32835.1	288	117.125	0	0
AT5G50345.1	391	211.203	0	0
AT3G02610.1	1236	1053.62	1	0.232034
AT3G02610.2	1444	1261.62	0	0
AT4G31354.2	421	240.324	1	1.01727
AT4G31354.1	547	364.821	3	2.01037
AT4G31354.3	331	154.975	1	1.57752
AT3G18270.1	1846	1663.62	66	9.69895
AT4G35680.1	1006	823.62	2	0.593661
AT2G28490.1	1780	1597.62	0	0
AT1G54215.1	853	670.62	0	0
AT3G24200.2	2212	2029.62	0	0
AT3G24200.1	1892	1709.62	88	12.584
AT5G46680.1	1770	1587.62	12	1.84786
AT1G13080.2	1615	1432.62	87.5472	14.9399
AT1G13080.1	1908	1725.62	82.4528	11.6814
AT3G49630.3	1392	1209.62	0	0
