target_id	length	eff_length	est_counts	tpm
AT1G05230.6	3553	3365.15	0	0
AT1G05230.2	2983	2795.15	0.00424751	0.000392976
AT1G05230.11	2424	2236.15	24.9636	2.88697
AT1G05230.3	2678	2490.15	31.926	3.31555
AT1G05230.7	3526	3338.15	0	0
AT1G05230.10	2557	2369.15	0	0
AT1G05230.9	3140	2952.15	0	0
AT1G05230.4	2974	2786.15	0.106159	0.00985345
AT1G05230.8	3231	3043.15	0	0
AT1G79830.1	3669	3481.15	0	0
AT1G79830.3	3588	3400.15	102.477	7.79409
AT1G79830.2	3278	3090.15	282.822	23.6684
AT1G79830.4	3547	3359.15	0	0
AT1G79830.5	3718	3530.15	17.7012	1.29672
AT5G09480.1	840	652.153	96	38.0679
AT5G56480.1	409	224.033	0	0
AT5G60820.1	1648	1460.15	18	3.18795
AT5G55820.7	5630	5442.15	0.917301	0.0435891
AT5G55820.5	5831	5643.15	0	0
AT5G55820.8	5630	5442.15	0.917301	0.0435891
AT5G55820.10	5271	5083.15	0	0
AT5G55820.4	5292	5104.15	0	0
AT5G55820.9	5896	5708.15	0	0
AT5G55820.2	5622	5434.15	0	0
AT5G55820.11	5449	5261.15	0	0
AT5G55820.3	5610	5422.15	36.1654	1.72488
AT5G55820.6	5642	5454.15	0	0
AT5G55820.1	5481	5293.15	0	0
AT5G44950.1	1317	1129.15	0	0
AT4G31140.1	2171	1983.15	67	8.73686
AT4G35910.1	2164	1976.15	35	4.5802
AT3G56220.2	541	353.483	0	0
AT3G56220.1	905	717.153	4	1.4424
AT2G19970.1	926	738.153	18	6.30613
AT5G54520.1	1864	1676.15	28	4.31998
AT2G04032.1	1403	1215.15	0	0
AT5G03455.1	704	516.209	267.259	133.889
AT5G03455.2	1006	818.153	1.74081	0.550243
AT1G48140.2	563	375.411	0	0
AT1G48140.1	743	555.209	53	24.6863
AT4G15050.1	1191	1003.15	0	0
ATCG00420.1	477	289.968	191	170.341
AT5G30360.1	420	234.525	0	0
AT2G32600.1	1301	1113.15	160	37.1708
AT2G41010.1	1250	1062.15	18	4.3825
AT5G07170.2	1274	1086.15	1	0.238093
AT5G07170.1	1612	1424.15	0	0
AT5G32670.1	700	512.209	0	0
AT1G60250.1	756	568.153	0	0
AT4G09012.1	1175	987.153	10	2.61971
AT3G26355.1	64	6.25	0	0
AT5G02710.1	1195	1007.15	125.435	32.2079
AT5G02710.2	1778	1590.15	1.27763e-08	2.0778e-09
AT5G02710.3	1348	1160.15	11.0611	2.46559
AT4G10110.1	836	648.153	86	34.3129
AT5G13900.1	754	566.153	5	2.28388
AT5G16380.1	1108	920.153	36	10.1176
AT5G40630.1	937	749.153	4	1.38079
AT1G55670.1	780	592.153	5795.87	2531.17
AT5G66940.1	897	709.153	0	0
AT3G06520.1	1598	1410.15	3	0.550164
AT3G06520.2	1668	1480.15	0	0
AT3G52870.1	1811	1623.15	172	27.4035
AT3G02900.2	759	571.153	0	0
AT3G02900.1	852	664.153	98	38.1588
AT1G31520.1	399	214.495	0	0
AT5G57660.1	1564	1376.15	933	175.328
AT3G09110.1	1666	1478.15	1	0.174951
AT4G23690.1	1139	951.153	85	23.1103
AT1G05035.1	363	180.221	18	25.8287
AT5G45700.1	1180	992.153	15	3.90976
AT5G40410.1	1981	1793.15	3	0.432654
AT3G06580.1	2012	1824.15	182	25.8016
AT3G14920.1	2536	2348.15	144	15.8589
AT1G77610.1	1617	1429.15	114	20.6283
AT1G19170.1	1827	1639.15	35	5.52186
AT2G20740.1	1179	991.153	135.891	35.4557
AT2G20740.2	935	747.153	0	0
AT2G20740.3	815	627.153	14.1092	5.81791
AT3G26940.1	1793	1605.15	0	0
AT4G27150.1	735	547.209	0	0
AT2G26000.1	1672	1484.15	0	0
AT2G26000.2	1892	1704.15	35	5.31125
AT2G26000.3	2370	2182.15	0	0
AT5G38743.1	183	39.0399	0	0
AT4G15210.4	2461	2273.15	0	0
AT4G15210.1	2066	1878.15	2	0.275382
AT4G15210.3	2291	2103.15	0	0
AT4G15210.2	1890	1702.15	0	0
AT1G29070.1	819	631.153	911	373.268
AT4G27570.1	1655	1467.15	0	0
AT5G65560.3	3618	3430.15	13.7796	1.03887
AT5G65560.2	3697	3509.15	0	0
AT5G65560.1	3623	3435.15	3.22039	0.242437
AT1G04170.1	1860	1672.15	293	45.3136
AT1G04170.2	2026	1838.15	0	0
ATCG00905.1	258	90.0167	505.5	1452.23
AT1G29250.1	795	607.153	129	54.9451
AT3G51050.1	2543	2355.15	151	16.5804
AT5G23060.2	1608	1420.15	29.0946	5.29803
AT5G23060.1	1529	1341.15	706.905	136.308
AT4G14770.2	3098	2910.15	0.000475412	4.22466e-05
AT4G14770.1	3064	2876.15	58.9794	5.30305
AT4G14770.3	3072	2884.15	3.6881	0.33069
AT3G44140.1	216	59.5898	0	0
AT1G14630.2	1186	998.153	11	2.84992
AT1G14630.1	1020	832.153	0	0
AT3G21480.1	3503	3315.15	19	1.48213
AT3G58760.4	1979	1791.15	0	0
AT3G58760.5	1946	1758.15	0.0121409	0.0017858
AT3G58760.2	2050	1862.15	0	0
AT3G58760.6	1827	1639.15	16.8865	2.66414
AT3G58760.3	2017	1829.15	0	0
AT3G58760.1	1839	1651.15	72.1014	11.2926
AT2G03390.1	1459	1271.15	52.9902	10.7804
AT2G03390.6	1475	1287.15	7.51179	1.50921
AT2G03390.3	1546	1358.15	7.57495	1.44234
AT2G03390.2	1210	1022.15	187.264	47.378
AT2G03390.7	1166	978.153	0	0
AT2G03390.4	1497	1309.15	0	0
AT2G03390.5	1476	1288.15	17.6586	3.54508
AT2G23093.2	1653	1465.15	12	2.11805
AT2G23093.1	1834	1646.15	0	0
AT1G62600.1	1548	1360.15	65	12.3584
AT1G62600.2	1253	1065.15	0	0
AT3G54925.1	546	358.448	0	0
AT4G29550.3	1296	1108.15	0	0
AT4G29550.1	1236	1048.15	1	0.246724
AT4G29550.2	1382	1194.15	0	0
AT5G02280.1	661	473.209	16	8.74387
AT2G36080.2	1783	1595.15	0	0
AT2G36080.4	1695	1507.15	0	0
AT2G36080.1	1311	1123.15	43.709	10.064
AT2G36080.3	2143	1955.15	6.29102	0.832103
AT5G40830.2	1808	1620.15	0	0
AT5G40830.3	1497	1309.15	0	0
AT5G40830.1	1706	1518.15	20	3.40684
AT3G58110.1	2818	2630.15	78.9046	7.75815
AT3G58110.2	2618	2430.15	112.095	11.9286
AT2G46900.1	2280	2092.15	188	23.2381
AT3G13440.2	1065	877.153	0	0
AT3G13440.1	2047	1859.15	65.536	9.11595
AT3G13440.3	969	781.153	26.464	8.76105
AT5G08370.1	1572	1384.15	0	0
AT5G08370.2	1459	1271.15	53	10.7824
AT5G02720.1	729	541.209	8.5034	4.06317
AT5G02720.2	987	799.153	0	0
AT3G44750.2	1057	869.153	86.9179	25.8613
AT3G44750.1	1418	1230.15	126.082	26.5052
AT4G13020.7	2169	1981.15	0	0
AT4G13020.8	1927	1739.15	0	0
AT4G13020.1	2261	2073.15	6.21682	0.775486
AT4G13020.2	1864	1676.15	113.822	17.561
AT4G13020.4	2094	1906.15	4.80807	0.652304
AT4G13020.6	2169	1981.15	13.64	1.78046
AT4G13020.5	1887	1699.15	16.5131	2.51324
AT4G13020.3	1867	1679.15	0	0
AT1G23530.1	1139	951.153	17	4.62206
AT4G28710.1	5230	5042.15	141	7.23169
AT1G30795.1	713	525.209	0	0
AT3G30841.2	1817	1629.15	0	0
AT3G30841.1	1760	1572.15	25	4.11227
AT2G03667.2	2158	1970.15	0	0
AT2G03667.1	2081	1893.15	28	3.8248
AT1G34770.3	1075	887.153	0	0
AT1G34770.6	687	499.209	0	0
AT1G34770.2	1103	915.153	0	0
AT1G34770.4	940	752.153	0	0
AT1G34770.5	744	556.209	1.56264	0.726539
AT1G34770.1	1029	841.153	14.4374	4.43864
AT3G43240.1	2952	2764.15	94	8.79433
AT1G79620.2	3366	3178.15	0	0
AT1G79620.3	3364	3176.15	6.46448e-08	5.26343e-09
AT1G79620.5	3284	3096.15	0	0
AT1G79620.4	3380	3192.15	7.3395	0.594593
AT1G79620.1	3305	3117.15	8.6605	0.718491
AT2G24820.1	1825	1637.15	242	38.2264
AT4G33620.1	2526	2338.15	25	2.76506
AT5G49310.1	1786	1598.15	0	0
AT1G29810.1	948	760.153	30	10.206
AT1G29810.2	590	402.294	0	0
AT4G28930.1	528	340.483	1	0.759523
AT1G17470.2	1522	1334.15	184.939	35.8475
AT1G17470.1	1602	1414.15	106.061	19.3954
AT1G34380.1	1380	1192.15	0	0
AT1G34380.3	1048	860.153	3.15113	0.947388
AT1G34380.2	1277	1089.15	10.8489	2.57592
AT5G36240.1	765	577.153	1	0.44807
AT2G20120.1	1259	1071.15	0	0
AT2G20120.2	1203	1015.15	204.573	52.114
AT5G47670.3	1182	994.153	0	0
AT5G47670.1	1053	865.153	0	0
AT5G47670.2	1087	899.153	0	0
AT5G04070.1	1501	1313.15	19	3.74175
AT2G30690.2	2997	2809.15	2	0.184116
AT2G30690.1	2896	2708.15	0	0
AT1G11785.1	643	455.209	0	0
AT1G27580.1	1221	1033.15	21.8351	5.46547
AT2G43850.1	1973	1785.15	50	7.24322
AT2G43850.3	1703	1515.15	0	0
AT2G43850.2	1835	1647.15	0	0
AT4G18130.1	3912	3724.15	102	7.08287
AT1G23870.1	2973	2785.15	252	23.3985
AT3G49560.1	1227	1039.15	289	71.9209
AT5G36490.1	357	174.638	0	0
AT5G46030.2	926	738.153	0	0
AT5G46030.1	886	698.153	223.335	82.7261
AT5G46030.3	915	727.153	2.66521	0.947858
AT5G09650.1	1181	993.153	420	109.363
AT2G43000.1	1040	852.153	12	3.64167
AT2G43000.2	1375	1187.15	0	0
AT1G52040.1	1751	1563.15	1	0.165438
AT3G05858.1	629	441.254	5	2.93034
AT5G60860.1	1046	858.153	88	26.5189
AT5G54035.1	258	90.0167	0	0
AT1G07901.1	153	23.4976	2	22.0112
AT4G10220.1	1203	1015.15	0	0
AT3G23790.1	2716	2528.15	108	11.0473
AT4G02075.2	1476	1288.15	4.23892	0.85099
AT4G02075.3	1357	1169.15	3.90069	0.862795
AT4G02075.1	973	785.153	22.8604	7.5295
AT5G36190.1	438	251.941	0	0
AT1G52650.1	1398	1210.15	0	0
AT1G26750.1	809	621.153	105	43.7147
AT5G14980.1	984	796.153	0	0
AT5G50150.1	1846	1658.15	91	14.1923
AT2G15020.1	2088	1900.15	0	0
AT3G45070.3	1093	905.153	2	0.571406
AT3G45070.2	1211	1023.15	0	0
AT3G45070.1	1067	879.153	0	0
AT4G22590.1	1763	1575.15	38	6.23875
AT5G30490.3	984	796.153	39.2342	12.744
AT5G30490.2	1163	975.153	0	0
AT5G30490.1	1252	1064.15	31.7658	7.71955
AT5G22670.1	1332	1144.15	0	0
AT4G35060.1	1123	935.153	14	3.87153
AT1G11480.2	2175	1987.15	238.476	31.0349
AT1G11480.1	2312	2124.15	77.5238	9.43814
AT3G49030.1	1332	1144.15	0	0
AT3G49030.2	1483	1295.15	0	0
AT1G12300.1	3238	3050.15	11	0.932627
AT5G47930.1	718	530.209	564	275.086
AT1G61093.1	731	543.209	0	0
AT2G37970.1	836	648.153	19	7.58077
AT3G02420.2	1674	1486.15	0	0
AT3G02420.1	1534	1346.15	108	20.7475
AT1G58190.2	3294	3106.15	2.82316	0.235044
AT1G58190.4	2864	2676.15	0	0
AT1G58190.3	3241	3053.15	0	0
AT1G58190.1	3168	2980.15	9.17684	0.796327
AT1G09860.1	1396	1208.15	1	0.21405
AT1G13280.1	1343	1155.15	117	26.1929
AT5G15300.1	1957	1769.15	5	0.730872
AT4G34131.1	1762	1574.15	24	3.94277
AT2G02130.1	707	519.209	483	240.57
AT5G03435.2	2496	2308.15	0	0
AT5G03435.1	2369	2181.15	2	0.237127
AT3G18830.1	1997	1809.15	295	42.1681
AT2G03570.1	270	99.4113	0	0
AT4G21670.1	3900	3712.15	62	4.31919
AT1G02230.1	1436	1248.15	0	0
AT5G20140.1	1363	1175.15	72.1734	15.8825
AT5G20140.2	1416	1228.15	4.82664	1.01632
AT1G11630.1	1712	1524.15	28	4.7508
AT4G19440.1	3531	3343.15	0	0
AT4G19440.3	3555	3367.15	0	0
AT4G19440.2	3371	3183.15	8.69842	0.706675
AT4G19440.4	3552	3364.15	12.3016	0.945632
AT3G51890.1	1210	1022.15	63	15.939
AT1G44085.1	273	101.851	0	0
AT1G07390.1	3267	3079.15	7	0.5879
AT1G07390.4	3615	3427.15	0	0
AT1G07390.3	3418	3230.15	0	0
AT1G07390.5	3451	3263.15	0	0
AT1G07390.2	3304	3116.15	0	0
AT1G13607.1	452	265.605	0	0
AT1G08580.1	855	667.153	108	41.8635
AT2G25125.1	225	65.6848	0	0
AT1G59750.2	2472	2284.15	26.6861	3.02133
AT1G59750.3	2353	2165.15	164.781	19.6814
AT1G59750.1	2545	2357.15	0	0
AT1G59750.4	2558	2370.15	5.53292	0.603691
AT3G25950.1	1170	982.153	3	0.789913
AT5G22145.1	411	225.897	0	0
AT1G70209.1	144	19.7461	0	0
AT1G63660.1	2136	1948.15	108	14.3363
AT1G63660.2	1983	1795.15	0	0
AT2G21660.1	1165	977.153	7053.36	1866.68
AT2G21660.2	785	597.153	8469.64	3667.89
AT1G15320.2	1127	939.153	0	0
AT1G15320.1	1450	1262.15	0	0
AT1G79310.1	1675	1487.15	17	2.95618
AT5G42980.1	1035	847.153	3289.88	1004.28
AT1G70750.1	3211	3023.15	43	3.67828
AT5G35840.1	3802	3614.15	116	8.3002
AT2G45210.1	1177	989.153	40	10.4576
AT1G29390.1	1049	861.153	212.05	63.6789
AT1G29390.2	1103	915.153	9.94977	2.81162
AT4G16460.2	1242	1054.15	0	0
AT4G16460.3	1168	980.153	4.13728e-07	1.09159e-07
AT4G16460.1	1153	965.153	2	0.535884
AT5G50210.1	2691	2503.15	77	7.955
AT1G17870.1	1856	1668.15	9	1.39522
AT5G38360.2	1459	1271.15	0	0
AT5G38360.1	1083	895.153	49.8718	14.4077
AT5G38360.3	1372	1184.15	13.1282	2.86705
AT1G15020.1	2139	1951.15	0	0
AT1G15020.2	2329	2141.15	56	6.76359
AT1G15020.3	2244	2056.15	0	0
AT1G23090.4	2538	2350.15	0	0
AT1G23090.1	2489	2301.15	87	9.77711
AT1G23090.3	2605	2417.15	0	0
AT1G23090.2	2690	2502.15	0	0
AT4G01790.1	680	492.209	19	9.98254
AT4G38190.1	3749	3561.15	0	0
AT1G72810.1	2515	2327.15	67.1227	7.45901
AT5G45573.1	588	400.294	0	0
AT2G01755.1	588	400.294	4.13527e-06	2.67154e-06
AT2G01755.2	621	433.254	51.6937	30.8555
AT5G25770.2	1588	1400.15	8.58041	1.58478
AT5G25770.1	1831	1643.15	49.1928	7.74214
AT5G25770.3	1597	1409.15	86.1105	15.8028
AT1G56610.3	2170	1982.15	0.643084	0.0839011
AT1G56610.2	2161	1973.15	60.3569	7.91049
AT1G56610.1	2425	2237.15	0	0
AT4G09649.1	138	17.2919	0	0
AT2G03210.2	1900	1712.15	0	0
AT2G03210.3	1809	1621.15	0	0
AT2G03210.1	1620	1432.15	1	0.180571
AT3G45990.1	402	217.278	0	0
AT5G51470.2	1745	1557.15	1	0.166076
AT5G51470.1	2031	1843.15	0	0
AT3G46350.1	1335	1147.15	0	0
AT5G64170.1	2537	2349.15	43.4825	4.78674
AT5G64170.2	2667	2479.15	8.15724	0.850896
AT5G64170.3	2575	2387.15	10.5313	1.14087
AT3G24850.1	1080	892.153	0	0
AT2G27630.1	4276	4088.15	0	0
AT4G01590.2	1045	857.153	17.6678	5.3304
AT4G01590.3	979	791.153	0	0
AT4G01590.1	1067	879.153	106.332	31.2779
AT5G35970.1	3475	3287.15	104	8.18183
AT2G31390.1	1466	1278.15	165	33.384
AT4G14315.1	495	307.61	0	0
AT2G14635.1	371	187.732	0	0
AT1G53460.1	1519	1331.15	69	13.4047
AT5G52240.2	789	601.153	0	0
AT5G52240.1	1129	941.153	562	154.423
AT2G23250.1	1317	1129.15	0	0
AT3G62270.1	2948	2760.15	134	12.5548
AT2G04400.1	1428	1240.15	87	18.1418
AT1G76420.1	1438	1250.15	0	0
AT2G29150.1	807	619.153	0	0
AT5G58090.1	1929	1741.15	217	32.23
AT5G06950.3	1643	1455.15	0	0
AT5G06950.5	2031	1843.15	0	0
AT5G06950.1	1867	1679.15	0	0
AT5G06950.4	1558	1370.15	17.2401	3.25393
AT5G06950.2	1624	1436.15	21.7599	3.91826
AT4G35350.2	1340	1152.15	0	0
AT4G35350.1	1317	1129.15	70	16.0318
AT4G04930.1	1409	1221.15	0	0
AT2G37900.2	2425	2237.15	0	0
AT2G37900.1	2299	2111.15	3	0.367484
AT5G19875.1	1098	910.153	12	3.4096
AT1G19350.3	1465	1277.15	48.5464	9.82995
AT1G19350.4	1502	1314.15	118.402	23.2997
AT1G19350.6	1304	1116.15	291.245	67.4796
AT1G19350.1	2202	2014.15	158.696	20.3756
AT1G19350.5	1468	1280.15	0	0
AT3G06710.1	1631	1443.15	6	1.07517
AT4G29190.1	1533	1345.15	154	29.6064
AT1G68220.1	1007	819.153	74	23.3617
AT2G33060.1	2779	2591.15	26	2.59488
AT4G17080.1	2214	2026.15	157	20.0385
AT4G15700.1	767	579.153	7	3.12566
AT1G28327.1	1267	1079.15	0	0
AT3G56900.1	1692	1504.15	33	5.6736
AT3G25200.1	507	319.516	0	0
AT1G15825.1	536	348.483	5.06631	3.75965
AT3G49307.1	538	350.483	0	0
ATMG00500.1	426	240.334	0	0
AT4G12680.1	1910	1722.15	43	6.45704
AT2G19540.1	1653	1465.15	292	51.5391
AT2G40190.1	1784	1596.15	58	9.39703
AT1G59830.1	1462	1274.15	169	34.3006
AT1G59830.2	1357	1169.15	0	0
AT1G67325.2	1734	1546.15	59.1888	9.89975
AT1G67325.1	1261	1073.15	86.8112	20.9195
AT5G64310.1	946	758.153	147	50.1415
AT5G24280.3	4846	4658.15	26	1.44343
AT5G24280.1	4826	4638.15	0	0
AT5G24280.2	5050	4862.15	0	0
AT3G06360.1	817	629.153	2	0.822074
AT5G53770.1	1903	1715.15	62	9.34815
AT3G25719.1	237	74.2271	0	0
AT3G07230.1	636	448.209	317	182.901
AT3G21352.1	582	394.334	22	14.4277
AT2G32835.1	288	114.174	0	0
AT5G50345.1	391	206.771	0	0
AT3G02610.1	1236	1048.15	2	0.493449
AT3G02610.2	1444	1256.15	0	0
AT4G31354.2	421	235.478	0	0
AT4G31354.1	547	359.448	6.89924	4.96366
AT4G31354.3	331	151.049	1.10076	1.88456
AT3G18270.1	1846	1658.15	68	10.6053
AT4G35680.1	1006	818.153	0	0
AT2G28490.1	1780	1592.15	0	0
AT1G54215.1	853	665.153	0	0
AT3G24200.2	2212	2024.15	0	0
AT3G24200.1	1892	1704.15	102	15.4785
AT5G46680.1	1770	1582.15	15	2.45177
AT1G13080.2	1615	1427.15	45.1292	8.17756
AT1G13080.1	1908	1720.15	5.87083	0.882611
AT3G49630.3	1392	1204.15	0	0
AT3G49630.1	1054	866.153	1	0.298567
AT3G49630.2	1441	1253.15	0	0
AT3G47965.1	522	334.483	42	32.4722
