target_id	length	eff_length	est_counts	tpm
AT1G05230.1	3520	3333.08	0	0
AT1G05230.5	3644	3457.08	0	0
AT1G05230.12	2134	1947.08	0	0
AT1G05230.6	3553	3366.08	0	0
AT1G05230.2	2983	2796.08	26.2021	1.84184
AT1G05230.11	2424	2237.08	0	0
AT1G05230.3	2678	2491.08	21.7979	1.71986
AT1G05230.7	3526	3339.08	0	0
AT1G05230.10	2557	2370.08	0	0
AT1G05230.9	3140	2953.08	0	0
AT1G05230.4	2974	2787.08	0	0
AT1G05230.8	3231	3044.08	0	0
AT1G79830.1	3669	3482.08	0	0
AT1G79830.3	3588	3401.08	120.247	6.949
AT1G79830.2	3278	3091.08	368.318	23.4196
AT1G79830.4	3547	3360.08	0	0
AT1G79830.5	3718	3531.08	7.43504	0.413849
AT5G09480.1	840	653.083	112	33.7067
AT5G56480.1	409	224	0	0
AT5G60820.1	1648	1461.08	23	3.09399
AT5G55820.7	5630	5443.08	0.51692	0.0186657
AT5G55820.5	5831	5644.08	11.7473	0.409084
AT5G55820.8	5630	5443.08	0.51692	0.0186657
AT5G55820.10	5271	5084.08	0	0
AT5G55820.4	5292	5105.08	0	0
AT5G55820.9	5896	5709.08	8.16551	0.281115
AT5G55820.2	5622	5435.08	1.77742e-05	6.42762e-07
AT5G55820.11	5449	5262.08	0	0
AT5G55820.3	5610	5423.08	21.0533	0.763027
AT5G55820.6	5642	5455.08	4.39989e-07	1.58528e-08
AT5G55820.1	5481	5294.08	0	0
AT5G44950.1	1317	1130.08	0	0
AT4G31140.1	2171	1984.08	84	8.3212
AT4G35910.1	2164	1977.08	35	3.47944
AT3G56220.2	541	354.28	0	0
AT3G56220.1	905	718.083	4	1.09484
AT2G19970.1	926	739.083	69	18.3494
AT5G54520.1	1864	1677.08	26	3.04709
AT2G04032.1	1403	1216.08	0	0
AT5G03455.1	704	517.083	280	106.43
AT5G03455.2	1006	819.083	0	0
AT1G48140.2	563	376.208	0	0
AT1G48140.1	743	556.083	76	26.8621
AT4G15050.1	1191	1004.08	0	0
ATCG00420.1	477	290.439	193	130.608
AT5G30360.1	420	234.748	0	0
AT2G32600.1	1301	1114.08	166	29.2858
AT2G41010.1	1250	1063.08	18	3.32791
AT5G07170.2	1274	1087.08	0	0
AT5G07170.1	1612	1425.08	1	0.13792
AT5G32670.1	700	513.083	0	0
AT1G60250.1	756	569.083	0	0
AT4G09012.1	1175	988.083	13	2.58593
AT3G26355.1	64	18.75	0	0
AT5G02710.1	1195	1008.08	133.074	25.9456
AT5G02710.2	1778	1591.08	14.4642	1.78677
AT5G02710.3	1348	1161.08	17.0875	2.89256
AT4G10110.1	836	649.083	105	31.7947
AT5G13900.1	754	567.083	7	2.42615
AT5G16380.1	1108	921.083	39	8.32209
AT5G40630.1	937	750.083	4	1.04813
AT1G55670.1	780	593.083	6665.78	2209.03
AT5G66940.1	897	710.083	5	1.38397
AT3G06520.1	1598	1411.08	6	0.835728
AT3G06520.2	1668	1481.08	0	0
AT3G52870.1	1811	1624.08	213	25.7773
AT3G02900.2	759	572.083	1.73023e-07	5.94443e-08
AT3G02900.1	852	665.083	161	47.5791
AT1G31520.1	399	214.395	0	0
AT5G57660.1	1564	1377.08	1148	163.851
AT3G09110.1	1666	1479.08	0	0
AT4G23690.1	1139	952.083	153	31.5852
AT1G05035.1	363	180.239	9	9.81433
AT5G45700.1	1180	993.083	26	5.14581
AT5G40410.1	1981	1794.08	4	0.438212
AT3G06580.1	2012	1825.08	228	24.5538
AT3G14920.1	2536	2349.08	168	14.0565
AT1G77610.1	1617	1430.08	186	25.5634
AT1G19170.1	1827	1640.08	52	6.23166
AT2G20740.1	1179	992.083	133.259	26.4007
AT2G20740.2	935	748.083	0.217621	0.0571765
AT2G20740.3	815	628.083	41.5234	12.994
AT3G26940.1	1793	1606.08	0	0
AT4G27150.1	735	548.083	0	0
AT2G26000.1	1672	1485.08	6.47304	0.85669
AT2G26000.2	1892	1705.08	45.527	5.24795
AT2G26000.3	2370	2183.08	0	0
AT5G38743.1	183	36.925	0	0
AT4G15210.4	2461	2274.08	0	0
AT4G15210.1	2066	1879.08	3	0.313792
AT4G15210.3	2291	2104.08	0	0
AT4G15210.2	1890	1703.08	0	0
AT1G29070.1	819	632.083	1134	352.619
AT4G27570.1	1655	1468.08	0	0
AT5G65560.3	3618	3431.08	0	0
AT5G65560.2	3697	3510.08	11.363	0.636269
AT5G65560.1	3623	3436.08	12.637	0.72285
AT1G04170.1	1860	1673.08	418	49.1049
AT1G04170.2	2026	1839.08	0	0
ATCG00905.1	258	88.2949	577	1284.42
AT1G29250.1	795	608.083	128	41.3727
AT3G51050.1	2543	2356.08	237	19.7708
AT5G23060.2	1608	1421.08	34.7155	4.80142
AT5G23060.1	1529	1342.08	1063.28	155.717
AT4G14770.2	3098	2911.08	0.000481573	3.25143e-05
AT4G14770.1	3064	2877.08	66.1568	4.51948
AT4G14770.3	3072	2885.08	4.03843	0.275119
AT3G44140.1	216	57.2731	1	3.43175
AT1G14630.2	1186	999.083	0	0
AT1G14630.1	1020	833.083	16	3.77484
AT3G21480.1	3503	3316.08	30	1.77812
AT3G58760.4	1979	1792.08	0	0
AT3G58760.5	1946	1759.08	0	0
AT3G58760.2	2050	1863.08	0	0
AT3G58760.6	1827	1640.08	5.61655	0.673085
AT3G58760.3	2017	1830.08	0	0
AT3G58760.1	1839	1652.08	92.3835	10.9908
AT2G03390.1	1459	1272.08	43.7728	6.76325
AT2G03390.6	1475	1288.08	5.88312	0.897697
AT2G03390.3	1546	1359.08	8.72204	1.26136
AT2G03390.2	1210	1023.08	191.321	36.7552
AT2G03390.7	1166	979.083	0	0
AT2G03390.4	1497	1310.08	0	0
AT2G03390.5	1476	1289.08	19.3007	2.94279
AT2G23093.2	1653	1466.08	14	1.87688
AT2G23093.1	1834	1647.08	0	0
AT1G62600.1	1548	1361.08	75	10.8304
AT1G62600.2	1253	1066.08	0	0
AT3G54925.1	546	359.28	0	0
AT4G29550.3	1296	1109.08	0	0
AT4G29550.1	1236	1049.08	2	0.374702
AT4G29550.2	1382	1195.08	0	0
AT5G02280.1	661	474.132	24	9.94897
AT2G36080.2	1783	1596.08	0	0
AT2G36080.4	1695	1508.08	2.73599	0.356579
AT2G36080.1	1311	1124.08	41.854	7.31822
AT2G36080.3	2143	1956.08	10.41	1.04599
AT5G40830.2	1808	1621.08	0	0
AT5G40830.3	1497	1310.08	13.6246	2.04405
AT5G40830.1	1706	1519.08	21.3754	2.76567
AT3G58110.1	2818	2631.08	220.12	16.4434
AT3G58110.2	2618	2431.08	1.88032	0.152019
AT2G46900.1	2280	2093.08	253	23.7575
AT3G13440.2	1065	878.083	0.761346	0.170417
AT3G13440.1	2047	1860.08	115.467	12.2009
AT3G13440.3	969	782.083	22.7716	5.72277
AT5G08370.1	1572	1385.08	0	0
AT5G08370.2	1459	1272.08	77	11.8971
AT5G02720.1	729	542.083	0	0
AT5G02720.2	987	800.083	2.37424	0.583253
AT3G44750.2	1057	870.083	143.27	32.3639
AT3G44750.1	1418	1231.08	149.598	23.8838
AT4G13020.7	2169	1982.08	0	0
AT4G13020.8	1927	1740.08	0	0
AT4G13020.1	2261	2074.08	11.0521	1.04733
AT4G13020.2	1864	1677.08	132.652	15.5463
AT4G13020.4	2094	1907.08	0	0
AT4G13020.6	2169	1982.08	14.9917	1.4866
AT4G13020.5	1887	1700.08	31.3039	3.61905
AT4G13020.3	1867	1680.08	0	0
AT1G23530.1	1139	952.083	22	4.54166
AT4G28710.1	5230	5043.08	179	6.97627
AT1G30795.1	713	526.083	0	0
AT3G30841.2	1817	1630.08	0	0
AT3G30841.1	1760	1573.08	40	4.99775
AT2G03667.2	2158	1971.08	2.64573	0.263819
AT2G03667.1	2081	1894.08	28.3543	2.94229
AT1G34770.3	1075	888.083	0	0
AT1G34770.6	687	500.083	0	0
AT1G34770.2	1103	916.083	0	0
AT1G34770.4	940	753.083	0	0
AT1G34770.5	744	557.083	0	0
AT1G34770.1	1029	842.083	10	2.33406
AT3G43240.1	2952	2765.08	140	9.95145
AT1G79620.2	3366	3179.08	0	0
AT1G79620.3	3364	3177.08	1.25925e-07	7.7902e-09
AT1G79620.5	3284	3097.08	0	0
AT1G79620.4	3380	3193.08	3.13969	0.193261
AT1G79620.1	3305	3118.08	19.8603	1.25189
AT2G24820.1	1825	1638.08	197	23.6372
AT4G33620.1	2526	2339.08	25	2.10068
AT5G49310.1	1786	1599.08	1	0.122912
AT1G29810.1	948	761.083	55.2818	14.2763
AT1G29810.2	590	403.132	1.71825	0.837732
AT4G28930.1	528	341.315	1	0.575852
AT1G17470.2	1522	1335.08	3.57424	0.52619
AT1G17470.1	1602	1415.08	379.426	52.7001
AT1G34380.1	1380	1193.08	0	0
AT1G34380.3	1048	861.083	0	0
AT1G34380.2	1277	1090.08	26	4.68792
AT5G36240.1	765	578.083	0	0
AT2G20120.1	1259	1072.08	19.1443	3.50977
AT2G20120.2	1203	1016.08	240.363	46.4949
AT5G47670.3	1182	995.083	0	0
AT5G47670.1	1053	866.083	0	0
AT5G47670.2	1087	900.083	0	0
AT5G04070.1	1501	1314.08	30	4.48709
AT2G30690.2	2997	2810.08	0	0
AT2G30690.1	2896	2709.08	0	0
AT1G11785.1	643	456.132	3	1.2927
AT1G27580.1	1221	1034.08	27.4823	5.22353
AT2G43850.1	1973	1786.08	51.7705	5.69701
AT2G43850.3	1703	1516.08	0	0
AT2G43850.2	1835	1648.08	9.22949	1.10069
AT4G18130.1	3912	3725.08	116	6.12052
AT1G23870.1	2973	2786.08	308	21.7282
AT3G49560.1	1227	1040.08	345	65.1955
AT5G36490.1	357	174.636	0	0
AT5G46030.2	926	739.083	0	0
AT5G46030.1	886	699.083	287.842	80.9268
AT5G46030.3	915	728.083	2.15763	0.582456
AT5G09650.1	1181	994.083	591	116.851
AT2G43000.1	1040	853.083	17	3.91673
AT2G43000.2	1375	1188.08	0	0
AT1G52040.1	1751	1564.08	13	1.63362
AT3G05858.1	629	442.132	4	1.77817
AT5G60860.1	1046	859.083	122	27.912
AT5G54035.1	258	88.2949	0	0
AT1G07901.1	153	22.1013	3	26.679
AT4G10220.1	1203	1016.08	0	0
AT3G23790.1	2716	2529.08	143	11.1132
AT4G02075.2	1476	1289.08	0	0
AT4G02075.3	1357	1170.08	7.73551	1.29939
AT4G02075.1	973	786.083	11.2645	2.8165
AT5G36190.1	438	252.188	0	0
AT1G52650.1	1398	1211.08	0	0
AT1G26750.1	809	622.083	112	35.3864
AT5G14980.1	984	797.083	0	0
AT5G50150.1	1846	1659.08	116	13.7422
AT2G15020.1	2088	1901.08	0	0
AT3G45070.3	1093	906.083	0	0
AT3G45070.2	1211	1024.08	4	0.767699
AT3G45070.1	1067	880.083	0	0
AT4G22590.1	1763	1576.08	73	9.10354
AT5G30490.3	984	797.083	67.1549	16.5592
AT5G30490.2	1163	976.083	0	0
AT5G30490.1	1252	1065.08	23.8451	4.40031
AT5G22670.1	1332	1145.08	0	0
AT4G35060.1	1123	936.083	7	1.46977
AT1G11480.2	2175	1988.08	181.838	17.977
AT1G11480.1	2312	2125.08	217.162	20.0851
AT3G49030.1	1332	1145.08	0	0
AT3G49030.2	1483	1296.08	0	0
AT1G12300.1	3238	3051.08	17	1.09512
AT5G47930.1	718	531.083	924	341.96
AT1G61093.1	731	544.083	0	0
AT2G37970.1	836	649.083	20	6.05614
AT3G02420.2	1674	1487.08	0	0
AT3G02420.1	1534	1347.08	128	18.6759
AT1G58190.2	3294	3107.08	5.22091	0.330263
AT1G58190.4	2864	2677.08	0	0
AT1G58190.3	3241	3054.08	0	0
AT1G58190.1	3168	2981.08	10.7791	0.710681
AT1G09860.1	1396	1209.08	1	0.162559
AT1G13280.1	1343	1156.08	155	26.3517
AT5G15300.1	1957	1770.08	4	0.444153
AT4G34131.1	1762	1575.08	30	3.74355
AT2G02130.1	707	520.083	895	338.234
AT5G03435.2	2496	2309.08	0	0
AT5G03435.1	2369	2182.08	7	0.630512
AT3G18830.1	1997	1810.08	401	43.5424
AT2G03570.1	270	98.0103	0	0
AT4G21670.1	3900	3713.08	54	2.85842
AT1G02230.1	1436	1249.08	2	0.314706
AT5G20140.1	1363	1176.08	78.727	13.1569
AT5G20140.2	1416	1229.08	15.273	2.44236
AT1G11630.1	1712	1525.08	31	3.99516
AT4G19440.1	3531	3344.08	16.9563	0.996602
AT4G19440.3	3555	3368.08	0.0126431	0.0007378
AT4G19440.2	3371	3184.08	0	0
AT4G19440.4	3552	3365.08	0.0310148	0.0018115
AT3G51890.1	1210	1023.08	92	17.6743
AT1G44085.1	273	100.313	0	0
AT1G07390.1	3267	3080.08	8.99995	0.574307
AT1G07390.4	3615	3428.08	0	0
AT1G07390.3	3418	3231.08	0	0
AT1G07390.5	3451	3264.08	0	0
AT1G07390.2	3304	3117.08	5.395e-05	3.40181e-06
AT1G13607.1	452	265.774	0	0
AT1G08580.1	855	668.083	142	41.7757
AT2G25125.1	225	63.556	1.20826	3.73656
AT1G59750.2	2472	2285.08	72.3821	6.2258
AT1G59750.3	2353	2166.08	196.28	17.8101
AT1G59750.1	2545	2358.08	0	0
AT1G59750.4	2558	2371.08	31.3383	2.59773
AT3G25950.1	1170	983.083	6	1.19958
AT5G22145.1	411	225.977	4.84105	4.21058
AT1G70209.1	144	18.4922	0	0
AT1G63660.1	2136	1949.08	124	12.5043
AT1G63660.2	1983	1796.08	0	0
AT2G21660.1	1165	978.083	6840.81	1374.67
AT2G21660.2	785	598.083	12899.2	4239.04
AT1G15320.2	1127	940.083	0	0
AT1G15320.1	1450	1263.08	0	0
AT1G79310.1	1675	1488.08	24	3.16994
AT5G42980.1	1035	848.083	3828.91	887.368
AT1G70750.1	3211	3024.08	60	3.89964
AT5G35840.1	3802	3615.08	127	6.90481
AT2G45210.1	1177	990.083	49	9.72727
AT1G29390.1	1049	862.083	276.203	62.9718
AT1G29390.2	1103	916.083	3.7969	0.81463
AT4G16460.2	1242	1055.08	0	0
AT4G16460.3	1168	981.083	1.82748e-07	3.66111e-08
AT4G16460.1	1153	966.083	1	0.203447
AT5G50210.1	2691	2504.08	104	8.16302
AT1G17870.1	1856	1669.08	20	2.35515
AT5G38360.2	1459	1272.08	0	0
AT5G38360.1	1083	896.083	37.5661	8.23975
AT5G38360.3	1372	1185.08	16.4339	2.72558
AT1G15020.1	2139	1952.08	27.7244	2.79146
AT1G15020.2	2329	2142.08	58.2756	5.34708
AT1G15020.3	2244	2057.08	0	0
AT1G23090.4	2538	2351.08	16.3996	1.37098
AT1G23090.1	2489	2302.08	96.7305	8.25865
AT1G23090.3	2605	2418.08	0.469924	0.0381964
AT1G23090.2	2690	2503.08	57.3999	4.50715
AT4G01790.1	680	493.083	21	8.37077
AT4G38190.1	3749	3562.08	0	0
AT1G72810.1	2515	2328.08	113.155	9.553
AT5G45573.1	588	401.132	0	0
AT2G01755.1	588	401.132	42.8445	20.993
AT2G01755.2	621	434.132	8.29073	3.75351
AT5G25770.2	1588	1401.08	93.2741	13.0847
AT5G25770.1	1831	1644.08	42.1544	5.03948
AT5G25770.3	1597	1410.08	22.5714	3.14616
AT1G56610.3	2170	1983.08	0.700411	0.069419
AT1G56610.2	2161	1974.08	68.3383	6.80401
AT1G56610.1	2425	2238.08	16.9613	1.48953
AT4G09649.1	138	16.5096	0	0
AT2G03210.2	1900	1713.08	0	0
AT2G03210.3	1809	1622.08	0	0
AT2G03210.1	1620	1433.08	0	0
AT3G45990.1	402	217.2	0	0
AT5G51470.2	1745	1558.08	0	0
AT5G51470.1	2031	1844.08	0	0
AT3G46350.1	1335	1148.08	0	0
AT5G64170.1	2537	2350.08	62.0974	5.19346
AT5G64170.2	2667	2480.08	19.0776	1.5119
AT5G64170.3	2575	2388.08	0	0
AT3G24850.1	1080	893.083	0	0
AT2G27630.1	4276	4089.08	1	0.0480663
AT4G01590.2	1045	858.083	37.0538	8.48731
AT4G01590.3	979	792.083	8.99345	2.23163
AT4G01590.1	1067	880.083	96.9527	21.6522
AT5G35970.1	3475	3288.08	123	7.35239
AT2G31390.1	1466	1279.08	354	54.3965
AT4G14315.1	495	308.379	0	0
AT2G14635.1	371	187.662	0	0
AT1G53460.1	1519	1332.08	75	11.0661
AT5G52240.2	789	602.083	0	0
AT5G52240.1	1129	942.083	711	148.336
AT2G23250.1	1317	1130.08	0	0
AT3G62270.1	2948	2761.08	184	13.098
AT2G04400.1	1428	1241.08	124	19.6375
AT1G76420.1	1438	1251.08	1	0.157101
AT2G29150.1	807	620.083	1	0.316969
AT5G58090.1	1929	1742.08	286	32.2674
AT5G06950.3	1643	1456.08	0	0
AT5G06950.5	2031	1844.08	3.8987	0.415533
AT5G06950.1	1867	1680.08	21.7486	2.5443
AT5G06950.4	1558	1371.08	27.3527	3.92105
AT5G06950.2	1624	1437.08	0	0
AT4G35350.2	1340	1153.08	0	0
AT4G35350.1	1317	1130.08	96	16.6966
AT4G04930.1	1409	1222.08	0	0
AT2G37900.2	2425	2238.08	0	0
AT2G37900.1	2299	2112.08	9	0.837525
AT5G19875.1	1098	911.083	31	6.6876
AT1G19350.3	1465	1278.08	20.7894	3.19704
AT1G19350.4	1502	1315.08	162.839	24.3372
AT1G19350.6	1304	1117.08	439.576	77.3419
AT1G19350.1	2202	2015.08	248.964	24.2834
AT1G19350.5	1468	1281.08	10.2969	1.57978
AT3G06710.1	1631	1444.08	6	0.81663
AT4G29190.1	1533	1346.08	243	35.4814
AT1G68220.1	1007	820.083	98	23.4874
AT2G33060.1	2779	2592.08	49	3.71547
AT4G17080.1	2214	2027.08	216	20.9435
AT4G15700.1	767	580.083	4	1.3553
AT1G28327.1	1267	1080.08	0	0
AT3G56900.1	1692	1505.08	51	6.66003
AT3G25200.1	507	320.348	0	0
AT1G15825.1	536	349.315	7.63396	4.29535
AT3G49307.1	538	351.28	0	0
ATMG00500.1	426	240.485	1.18536	0.968789
AT4G12680.1	1910	1723.08	52	5.93149
AT2G19540.1	1653	1466.08	383	51.346
AT2G40190.1	1784	1597.08	81	9.96836
AT1G59830.1	1462	1275.08	209	32.2162
AT1G59830.2	1357	1170.08	0	0
AT1G67325.2	1734	1547.08	94.7841	12.0417
AT1G67325.1	1261	1074.08	131.216	24.0113
AT5G64310.1	946	759.083	203	52.5621
AT5G24280.3	4846	4659.08	0.402077	0.0169619
AT5G24280.1	4826	4639.08	30.5979	1.29636
AT5G24280.2	5050	4863.08	0	0
AT3G06360.1	817	630.083	6	1.87163
AT5G53770.1	1903	1716.08	95	10.8806
AT3G25719.1	237	72.2326	0	0
AT3G07230.1	636	449.132	403	176.359
AT3G21352.1	582	395.132	16	7.95874
AT2G32835.1	288	113.186	0	0
AT5G50345.1	391	206.649	0	0
AT3G02610.1	1236	1049.08	0.0130616	0.00244711
AT3G02610.2	1444	1257.08	5.98694	0.936068
AT4G31354.2	421	235.677	0	0
AT4G31354.1	547	360.28	2.25633	1.23092
AT4G31354.3	331	151.005	2.74367	3.57115
AT3G18270.1	1846	1659.08	79	9.35891
AT4G35680.1	1006	819.083	0	0
AT2G28490.1	1780	1593.08	0	0
