target_id	length	eff_length	est_counts	tpm
AT5G08580.2	1818	1631.83	18.475	1.26735
AT5G08580.1	1736	1549.83	148.525	10.7275
AT2G28360.1	3032	2845.83	239	9.401
AT4G25000.1	1606	1419.83	109	8.5936
AT5G27410.4	1734	1547.83	228.73	16.5419
AT5G27410.1	2156	1969.83	33.6428	1.91183
AT5G27410.3	2229	2042.83	43.6274	2.39063
AT5G27410.2	3153	2966.83	0	0
AT5G65200.1	1982	1795.83	61	3.80233
AT5G23535.1	1015	828.831	85.2872	11.5187
AT5G23535.2	830	643.831	44.7128	7.774
AT1G05230.1	3520	3333.83	0	0
AT1G05230.5	3644	3457.83	0	0
AT1G05230.12	2134	1947.83	0	0
AT1G05230.6	3553	3366.83	0	0
AT1G05230.2	2983	2796.83	1.23463	0.0494147
AT1G05230.11	2424	2237.83	0	0
AT1G05230.3	2678	2491.83	24.1303	1.084
AT1G05230.7	3526	3339.83	0	0
AT1G05230.10	2557	2370.83	0	0
AT1G05230.9	3140	2953.83	0	0
AT1G05230.4	2974	2787.83	40.635	1.63162
AT1G05230.8	3231	3044.83	0	0
AT1G79830.1	3669	3482.83	13.0263	0.418672
AT1G79830.3	3588	3401.83	209.147	6.88213
AT1G79830.2	3278	3091.83	645.827	23.3822
AT1G79830.4	3547	3360.83	0	0
AT1G79830.5	3718	3531.83	0	0
AT5G09480.1	840	653.831	350	59.9222
AT5G56480.1	409	224.843	0	0
AT5G60820.1	1648	1461.83	55	4.21163
AT5G55820.7	5630	5443.83	0.802922	0.0165103
AT5G55820.5	5831	5644.83	0	0
AT5G55820.8	5630	5443.83	0.802922	0.0165103
AT5G55820.10	5271	5084.83	0	0
AT5G55820.4	5292	5105.83	0	0
AT5G55820.9	5896	5709.83	0	0
AT5G55820.2	5622	5435.83	0	0
AT5G55820.11	5449	5262.83	0	0
AT5G55820.3	5610	5423.83	43.3942	0.895592
AT5G55820.6	5642	5455.83	0	0
AT5G55820.1	5481	5294.83	0	0
AT5G44950.1	1317	1130.83	0	0
AT4G31140.1	2171	1984.83	179	10.0952
AT4G35910.1	2164	1977.83	42	2.37709
AT3G56220.2	541	354.985	0	0
AT3G56220.1	905	718.831	7	1.09007
AT2G19970.1	926	739.831	14	2.11827
AT5G54520.1	1864	1677.83	78	5.20393
AT2G04032.1	1403	1216.83	4	0.367972
AT5G03455.1	704	517.831	631	136.404
AT5G03455.2	1006	819.831	0	0
AT1G48140.2	563	376.912	0	0
AT1G48140.1	743	556.831	110	22.1133
AT4G15050.1	1191	1004.83	0	0
ATCG00420.1	477	291.401	444	170.56
AT5G30360.1	420	235.38	0	0
AT2G32600.1	1301	1114.83	257	25.8053
AT2G41010.1	1250	1063.83	51	5.36639
AT5G07170.2	1274	1087.83	0	0
AT5G07170.1	1612	1425.83	0	0
AT5G32670.1	700	513.831	0	0
AT1G60250.1	756	569.831	0	0
AT4G09012.1	1175	988.831	11	1.24525
AT3G26355.1	64	25	0	0
AT5G02710.1	1195	1008.83	200.998	22.3027
AT5G02710.2	1778	1591.83	34.1752	2.40325
AT5G02710.3	1348	1161.83	0	0
AT4G10110.1	836	649.831	164	28.2506
AT5G13900.1	754	567.831	48	9.46253
AT5G16380.1	1108	921.831	73	8.86455
AT5G40630.1	937	750.831	5	0.74544
AT1G55670.1	780	593.831	14923.4	2813.12
AT5G66940.1	897	710.831	1	0.157478
AT3G06520.1	1598	1411.83	10	0.792871
AT3G06520.2	1668	1481.83	0	0
AT3G52870.1	1811	1624.83	328	22.597
AT3G02900.2	759	572.831	0	0
AT3G02900.1	852	665.831	321	53.9667
AT1G31520.1	399	215.107	0	0
AT5G57660.1	1564	1377.83	2455	199.453
AT3G09110.1	1666	1479.83	0	0
AT4G23690.1	1139	952.831	166	19.5019
AT1G05035.1	363	180.795	6	3.71492
AT5G45700.1	1180	993.831	19	2.14006
AT5G40410.1	1981	1794.83	4	0.249472
AT3G06580.1	2012	1825.83	585	35.8658
AT3G14920.1	2536	2349.83	367	17.4829
AT1G77610.1	1617	1430.83	220	17.2115
AT1G19170.1	1827	1640.83	79	5.3895
AT2G20740.1	1179	992.831	292.967	33.0315
AT2G20740.2	935	748.831	56.25	8.40861
AT2G20740.3	815	628.831	23.7834	4.23374
AT3G26940.1	1793	1606.83	0	0
AT4G27150.1	735	548.831	0	0
AT2G26000.1	1672	1485.83	0	0
AT2G26000.2	1892	1705.83	108	7.08717
AT2G26000.3	2370	2183.83	0	0
AT5G38743.1	183	37.4825	0	0
AT4G15210.4	2461	2274.83	0	0
AT4G15210.1	2066	1879.83	22	1.31005
AT4G15210.3	2291	2104.83	0	0
AT4G15210.2	1890	1703.83	0	0
AT1G29070.1	819	632.831	1630	288.327
AT4G27570.1	1655	1468.83	0	0
AT5G65560.3	3618	3431.83	0	0
AT5G65560.2	3697	3510.83	28	0.892757
AT5G65560.1	3623	3436.83	0	0
AT1G04170.1	1860	1673.83	506	33.8395
AT1G04170.2	2026	1839.83	0	0
ATCG00905.1	258	88.7707	1293.5	1631.11
AT1G29250.1	795	608.831	130	23.9019
AT3G51050.1	2543	2356.83	372	17.6685
AT5G23060.2	1608	1421.83	112.366	8.84649
AT5G23060.1	1529	1342.83	1946.63	162.274
AT4G14770.2	3098	2911.83	0	0
AT4G14770.1	3064	2877.83	146.085	5.68233
AT4G14770.3	3072	2885.83	0	0
AT3G44140.1	216	57.6628	0	0
AT1G14630.2	1186	999.831	0	0
AT1G14630.1	1020	833.831	12	1.61097
AT3G21480.1	3503	3316.83	31	1.04622
AT3G58760.4	1979	1792.83	0	0
AT3G58760.5	1946	1759.83	0	0
AT3G58760.2	2050	1863.83	0	0
AT3G58760.6	1827	1640.83	33.5386	2.28806
AT3G58760.3	2017	1830.83	0	0
AT3G58760.1	1839	1652.83	167.461	11.3415
AT2G03390.1	1459	1272.83	68.1334	5.99204
AT2G03390.6	1475	1288.83	6.06772	0.527005
AT2G03390.3	1546	1359.83	18.9669	1.56134
AT2G03390.2	1210	1023.83	372.932	40.7742
AT2G03390.7	1166	979.831	0	0
AT2G03390.4	1497	1310.83	0	0
AT2G03390.5	1476	1289.83	14.9004	1.29316
AT2G23093.2	1653	1466.83	17	1.29734
AT2G23093.1	1834	1647.83	0	0
AT1G62600.1	1548	1361.83	179	14.7135
AT1G62600.2	1253	1066.83	0	0
AT3G54925.1	546	359.949	0	0
AT4G29550.3	1296	1109.83	0	0
AT4G29550.1	1236	1049.83	0	0
AT4G29550.2	1382	1195.83	0	0
AT5G02280.1	661	474.831	44	10.3729
AT2G36080.2	1783	1596.83	13.5159	0.947483
AT2G36080.4	1695	1508.83	0	0
AT2G36080.1	1311	1124.83	197.147	19.6195
AT2G36080.3	2143	1956.83	17.3372	0.99177
AT5G40830.2	1808	1621.83	0	0
AT5G40830.3	1497	1310.83	18.7531	1.60144
AT5G40830.1	1706	1519.83	27.2469	2.00682
AT3G58110.1	2818	2631.83	131.592	5.597
AT3G58110.2	2618	2431.83	227.408	10.4679
AT2G46900.1	2280	2093.83	379	20.262
AT3G13440.2	1065	878.831	28.9301	3.68493
AT3G13440.1	2047	1860.83	161.07	9.6893
AT3G13440.3	969	782.831	1.57471e-07	2.25174e-08
AT5G08370.1	1572	1385.83	85.848	6.93433
AT5G08370.2	1459	1272.83	47.152	4.14682
AT5G02720.1	729	542.831	6.82689	1.40781
AT5G02720.2	987	800.831	0	0
AT3G44750.2	1057	870.831	77.8686	10.0095
AT3G44750.1	1418	1231.83	92.1314	8.37224
AT4G13020.7	2169	1982.83	5.53447	0.312446
AT4G13020.8	1927	1740.83	0	0
AT4G13020.1	2261	2074.83	14.1926	0.765708
AT4G13020.2	1864	1677.83	281.753	18.7978
AT4G13020.4	2094	1907.83	0	0
AT4G13020.6	2169	1982.83	27.7137	1.56457
AT4G13020.5	1887	1700.83	7.80593	0.513746
AT4G13020.3	1867	1680.83	0	0
AT1G23530.1	1139	952.831	52	6.10903
AT4G28710.1	5230	5043.83	253	5.61494
AT1G30795.1	713	526.831	0	0
AT3G30841.2	1817	1630.83	0	0
AT3G30841.1	1760	1573.83	65	4.62318
AT2G03667.2	2158	1971.83	0	0
AT2G03667.1	2081	1894.83	50	2.95382
AT1G34770.3	1075	888.831	3.78167	0.476266
AT1G34770.6	687	500.831	0	0
AT1G34770.2	1103	916.831	2.89584	0.353565
AT1G34770.4	940	753.831	0	0
AT1G34770.5	744	557.831	3.58966	0.720338
AT1G34770.1	1029	842.831	20.7328	2.75361
AT3G43240.1	2952	2765.83	207	8.3778
AT1G79620.2	3366	3179.83	0	0
AT1G79620.3	3364	3177.83	10.3934	0.366111
AT1G79620.5	3284	3097.83	68.5613	2.47746
AT1G79620.4	3380	3193.83	0	0
AT1G79620.1	3305	3118.83	0.0452369	0.00162363
AT2G24820.1	1825	1638.83	563	38.4556
AT4G33620.1	2526	2339.83	43	2.05716
AT5G49310.1	1786	1599.83	0	0
AT1G29810.1	948	761.831	71.9971	10.5789
AT1G29810.2	590	403.872	0.00288461	0.000799518
AT4G28930.1	528	342.019	4	1.30917
AT1G17470.2	1522	1335.83	146.956	12.3146
AT1G17470.1	1602	1415.83	447.044	35.3447
AT1G34380.1	1380	1193.83	0	0
AT1G34380.3	1048	861.831	6.65581	0.864498
AT1G34380.2	1277	1090.83	33.3442	3.42175
AT5G36240.1	765	578.831	0	0
AT2G20120.1	1259	1072.83	0	0
AT2G20120.2	1203	1016.83	364	40.0717
AT5G47670.3	1182	995.831	0	0
AT5G47670.1	1053	866.831	1	0.129137
AT5G47670.2	1087	900.831	0	0
AT5G04070.1	1501	1314.83	42	3.57573
AT2G30690.2	2997	2810.83	1	0.0398245
AT2G30690.1	2896	2709.83	0	0
AT1G11785.1	643	456.831	9	2.20532
AT1G27580.1	1221	1034.83	85.7343	9.27407
AT2G43850.1	1973	1786.83	72	4.5106
AT2G43850.3	1703	1516.83	0	0
AT2G43850.2	1835	1648.83	0	0
AT4G18130.1	3912	3725.83	204	6.12904
AT1G23870.1	2973	2786.83	509	20.4452
AT3G49560.1	1227	1040.83	522	56.1404
AT5G36490.1	357	175.156	0	0
AT5G46030.2	926	739.831	4.5492	0.688315
AT5G46030.1	886	699.831	466.121	74.5573
AT5G46030.3	915	728.831	2.33029	0.357906
AT5G09650.1	1181	994.831	791	89.0046
AT2G43000.1	1040	853.831	15.6176	2.04752
AT2G43000.2	1375	1188.83	2.38237	0.224323
AT1G52040.1	1751	1564.83	132	9.4426
AT3G05858.1	629	442.831	9	2.27504
AT5G60860.1	1046	859.831	292	38.015
AT5G54035.1	258	88.7707	0	0
AT1G07901.1	153	22.1109	0	0
AT4G10220.1	1203	1016.83	0	0
AT3G23790.1	2716	2529.83	254	11.239
AT4G02075.2	1476	1289.83	5.40844	0.469379
AT4G02075.3	1357	1170.83	12.3913	1.1847
AT4G02075.1	973	786.831	52.2002	7.42636
AT5G36190.1	438	252.965	0	0
AT1G52650.1	1398	1211.83	4	0.36949
AT1G26750.1	809	622.831	186	33.4293
AT5G14980.1	984	797.831	0	0
AT5G50150.1	1846	1659.83	148	9.9812
AT2G15020.1	2088	1901.83	0	0
AT3G45070.3	1093	906.831	10	1.23441
AT3G45070.2	1211	1024.83	0	0
AT3G45070.1	1067	880.831	0	0
AT4G22590.1	1763	1576.83	113	8.02192
AT5G30490.3	984	797.831	87.3427	12.2546
AT5G30490.2	1163	976.831	7.46814	0.855811
AT5G30490.1	1252	1065.83	58.1892	6.11138
AT5G22670.1	1332	1145.83	0	0
AT4G35060.1	1123	936.831	37	4.42105
AT1G11480.2	2175	1988.83	436.245	24.5537
AT1G11480.1	2312	2125.83	232.755	12.2562
AT3G49030.1	1332	1145.83	0	0
AT3G49030.2	1483	1296.83	0	0
AT1G12300.1	3238	3051.83	23	0.843631
AT5G47930.1	718	531.831	980	206.271
AT1G61093.1	731	544.831	0	0
AT2G37970.1	836	649.831	115	19.8099
AT3G02420.2	1674	1487.83	0	0
AT3G02420.1	1534	1347.83	230	19.1019
AT1G58190.2	3294	3107.83	10.2076	0.367665
AT1G58190.4	2864	2677.83	0	0
AT1G58190.3	3241	3054.83	0	0
AT1G58190.1	3168	2981.83	23.7924	0.893182
AT1G09860.1	1396	1209.83	3	0.277576
AT1G13280.1	1343	1156.83	324	31.3516
AT5G15300.1	1957	1770.83	15	0.948198
AT4G34131.1	1762	1575.83	128	9.09254
AT2G02130.1	707	520.831	1379	296.382
AT5G03435.2	2496	2309.83	0	0
AT5G03435.1	2369	2182.83	1	0.051282
AT3G18830.1	1997	1810.83	728	45.0027
AT2G03570.1	270	98.42	0	0
AT4G21670.1	3900	3713.83	88	2.65244
AT1G02230.1	1436	1249.83	2	0.179128
AT5G20140.1	1363	1176.83	148.517	14.1269
AT5G20140.2	1416	1229.83	37.4828	3.41171
AT1G11630.1	1712	1525.83	29	2.12753
AT4G19440.1	3531	3344.83	0	0
AT4G19440.3	3555	3368.83	15.3999	0.51171
AT4G19440.2	3371	3184.83	0	0
AT4G19440.4	3552	3365.83	15.6001	0.518825
AT3G51890.1	1210	1023.83	216	23.6162
AT1G44085.1	273	100.786	0	0
AT1G07390.1	3267	3080.83	14.5013	0.526895
AT1G07390.4	3615	3428.83	0	0
AT1G07390.3	3418	3231.83	0	0
AT1G07390.5	3451	3264.83	0	0
AT1G07390.2	3304	3117.83	12.4987	0.448743
AT1G13607.1	452	266.706	0	0
AT1G08580.1	855	668.831	134	22.4271
AT2G25125.1	225	64.1329	0	0
AT1G59750.2	2472	2285.83	91.3217	4.47214
AT1G59750.3	2353	2166.83	283.845	14.6636
AT1G59750.1	2545	2358.83	0	0
AT1G59750.4	2558	2371.83	59.8334	2.82387
AT3G25950.1	1170	983.831	17	1.93425
AT5G22145.1	411	226.73	2.72896	1.34733
AT1G70209.1	144	18.4959	0	0
AT1G63660.1	2136	1949.83	114.694	6.58456
AT1G63660.2	1983	1796.83	11.3065	0.704376
AT2G21660.1	1165	978.831	10894.9	1245.95
AT2G21660.2	785	598.831	25494.1	4765.63
AT1G15320.2	1127	940.831	0	0
AT1G15320.1	1450	1263.83	0	0
AT1G79310.1	1675	1488.83	13	0.977424
AT5G42980.1	1035	848.831	8873.71	1170.22
AT1G70750.1	3211	3024.83	61	2.25743
AT5G35840.1	3802	3615.83	244	7.55382
AT2G45210.1	1177	990.831	98	11.0716
AT1G29390.1	1049	862.831	859.507	111.509
AT1G29390.2	1103	916.831	15.4933	1.89164
AT4G16460.2	1242	1055.83	0	0
AT4G16460.3	1168	981.831	0	0
AT4G16460.1	1153	966.831	0	0
AT5G50210.1	2691	2504.83	111	4.96055
AT1G17870.1	1856	1669.83	91	6.10034
AT5G38360.2	1459	1272.83	0	0
AT5G38360.1	1083	896.831	67.2887	8.39879
AT5G38360.3	1372	1185.83	25.7113	2.42709
AT1G15020.1	2139	1952.83	14.8782	0.852849
AT1G15020.2	2329	2142.83	110.122	5.75268
AT1G15020.3	2244	2057.83	0	0
AT1G23090.4	2538	2351.83	0	0
AT1G23090.1	2489	2302.83	92	4.47209
AT1G23090.3	2605	2418.83	0	0
AT1G23090.2	2690	2503.83	0	0
AT4G01790.1	680	493.831	26	5.89359
AT4G38190.1	3749	3562.83	0	0
AT1G72810.1	2515	2328.83	206.396	9.92082
AT5G45573.1	588	401.872	0	0
AT2G01755.1	588	401.872	52.6139	14.6554
AT2G01755.2	621	434.831	20.3896	5.24896
AT5G25770.2	1588	1401.83	114.863	9.17209
AT5G25770.1	1831	1644.83	21.0876	1.43513
AT5G25770.3	1597	1410.83	248.05	19.6811
AT1G56610.3	2170	1983.83	0.000443219	2.50091e-05
AT1G56610.2	2161	1974.83	149	8.44579
AT1G56610.1	2425	2238.83	0	0
AT4G09649.1	138	16.1358	0	0
AT2G03210.2	1900	1713.83	0	0
AT2G03210.3	1809	1622.83	0	0
AT2G03210.1	1620	1433.83	1	0.0780705
AT3G45990.1	402	217.999	0	0
AT5G51470.2	1745	1558.83	1	0.0718102
AT5G51470.1	2031	1844.83	0	0
AT3G46350.1	1335	1148.83	0	0
AT5G64170.1	2537	2350.83	267.385	12.7321
AT5G64170.2	2667	2480.83	19.0833	0.861077
AT5G64170.3	2575	2388.83	1.26629e-07	5.93379e-09
AT3G24850.1	1080	893.831	0	0
AT2G27630.1	4276	4089.83	2	0.0547406
AT4G01590.2	1045	858.831	39.8373	5.19239
AT4G01590.3	979	792.831	0	0
AT4G01590.1	1067	880.831	129.163	16.4146
AT5G35970.1	3475	3288.83	400	13.6146
AT2G31390.1	1466	1279.83	678	59.301
AT4G14315.1	495	309.311	0	0
AT2G14635.1	371	188.516	0	0
AT1G53460.1	1519	1332.83	135	11.3382
AT5G52240.2	789	602.831	0	0
AT5G52240.1	1129	942.831	1149	136.418
AT2G23250.1	1317	1130.83	0	0
AT3G62270.1	2948	2761.83	113	4.58001
AT2G04400.1	1428	1241.83	213	19.2
AT1G76420.1	1438	1251.83	0	0
AT2G29150.1	807	620.831	2	0.360613
AT5G58090.1	1929	1742.83	348	22.3516
AT5G06950.3	1643	1456.83	0	0
AT5G06950.5	2031	1844.83	0	0
AT5G06950.1	1867	1680.83	43.5167	2.89812
AT5G06950.4	1558	1371.83	50.4833	4.11939
AT5G06950.2	1624	1437.83	2.21481e-08	1.7243e-09
AT4G35350.2	1340	1153.83	0	0
AT4G35350.1	1317	1130.83	243	24.0544
AT4G04930.1	1409	1222.83	0	0
AT2G37900.2	2425	2238.83	0	0
AT2G37900.1	2299	2112.83	7	0.370867
AT5G19875.1	1098	911.831	147	18.0463
AT1G19350.3	1465	1278.83	51.8613	4.53958
AT1G19350.4	1502	1315.83	343.277	29.2031
AT1G19350.6	1304	1117.83	1158.83	116.045
AT1G19350.1	2202	2015.83	387.759	21.5324
AT1G19350.5	1468	1281.83	13.0009	1.13534
AT3G06710.1	1631	1444.83	6	0.464857
AT4G29190.1	1533	1346.83	582	48.3721
AT1G68220.1	1007	820.831	192	26.1838
AT2G33060.1	2779	2592.83	89	3.84239
AT4G17080.1	2214	2027.83	205	11.3164
AT4G15700.1	767	580.831	3	0.578171
AT1G28327.1	1267	1080.83	0	0
AT3G56900.1	1692	1505.83	59	4.38592
AT3G25200.1	507	321.185	0	0
AT1G15825.1	536	349.985	21.6461	6.92334
AT3G49307.1	538	351.985	0	0
ATMG00500.1	426	241.261	0	0
AT4G12680.1	1910	1723.83	105	6.81836
AT2G19540.1	1653	1466.83	496	37.8518
AT2G40190.1	1784	1597.83	153	10.7188
AT1G59830.1	1462	1275.83	354.917	31.14
AT1G59830.2	1357	1170.83	13.0831	1.25084
AT1G67325.2	1734	1547.83	114.505	8.28103
AT1G67325.1	1261	1074.83	198.495	20.6726
AT5G64310.1	946	759.831	638	93.9915
AT5G24280.3	4846	4659.83	97	2.33017
AT5G24280.1	4826	4639.83	0	0
AT5G24280.2	5050	4863.83	0	0
AT3G06360.1	817	630.831	8	1.41959
AT5G53770.1	1903	1716.83	88	5.73773
AT3G25719.1	237	72.8324	0	0
AT3G07230.1	636	449.831	619	154.037
AT3G21352.1	582	395.872	0	0
AT2G32835.1	288	113.006	0	0
AT5G50345.1	391	207.34	0	0
AT3G02610.1	1236	1049.83	0	0
AT3G02610.2	1444	1257.83	11	0.978939
AT4G31354.2	421	236.333	2	0.947307
AT4G31354.1	547	360.949	5	1.55063
AT4G31354.3	331	151.05	0	0
AT3G18270.1	1846	1659.83	152	10.251
AT4G35680.1	1006	819.831	0	0
AT2G28490.1	1780	1593.83	0	0
AT1G54215.1	853	666.831	0	0
AT3G24200.2	2212	2025.83	0	0
AT3G24200.1	1892	1705.83	213	13.9775
AT5G46680.1	1770	1583.83	18	1.27218
AT1G13080.2	1615	1428.83	162.194	12.7069
